Counter:,Time:,Y:,F3:,F4:,P7:,FC6:,F7:,F8:,T7:,P8:,FC5:,AF4:,Unknown:,T8:,X:,O2:,O1:,AF3:
114,26.977665400101355,-23,1528,1425,2732,3682,-185,7774,7314,4910,-6889,5348,239,5217,-74,-506,-1500,3772
115,27.04371382323823,-81,1941,-1008,1991,6345,-1630,3973,32,2353,4058,-4273,93,2117,108,-4666,1677,-4579
116,27.11590291424063,0,-4641,6962,8167,2522,1923,-8078,-4407,1882,1419,7014,42,4465,-50,417,7861,45
117,27.185757020456776,46,3774,7824,3321,1903,6384,7975,-3071,7329,-5544,-5916,45,5550,89,-3170,-3511,4406
118,27.254887537980924,137,5530,-3637,-1556,-4833,-2882,8037,5632,5948,5917,-6477,95,4627,87,155,3896,5862
119,27.32765011151049,43,-7551,-1361,-180,-4215,-1340,3112,-5904,8004,5920,-1375,114,3546,-69,-4003,7603,4802
120,27.394603875818152,3,4564,-657,-5274,3226,4185,279,6407,4373,4649,-712,118,6048,29,-6954,-3100,5123
121,27.471033145237335,60,8176,7526,-5041,4979,-1612,7625,2856,2673,2845,4089,120,-1474,-43,-4717,6432,-6103
122,27.544475259211108,82,-2846,2,4833,421,1836,7841,-6333,-2994,1203,-5411,57,4983,-49,-4546,464,-8175
123,27.61003017091148,-30,900,1034,3006,2884,-5796,-5786,990,5026,1956,-1591,86,2727,-68,1176,8177,3566
124,27.675438825323038,90,-2192,-7711,-5895,-5432,-2812,3967,4908,595,1457,-3272,41,4668,-4,3894,-4602,-5923
125,27.75041535787063,97,-1942,-5145,-3261,7178,1963,2303,-2011,3984,-4111,-6709,16,-1559,-106,6730,4292,-2152
126,27.816932488576324,54,-5048,-5680,-5890,1278,770,2938,-2367,-5678,-1211,794,46,6298,41,2858,3932,7818
127,27.8925795808574,96,-7183,35,6622,-3242,2452,2047,4998,3903,-7013,-5617,117,6524,111,-3487,6750,2010
128,27.958039125963023,84,-2745,-6056,5904,2797,-385,4558,5708,-4135,6590,3777,126,3506,-52,-6804,-6432,-570
129,28.031260571044907,34,5156,-5562,6271,4698,3398,2410,490,-4546,-7821,-6101,54,2738,108,-705,3760,3282
130,28.102476324066807,-96,-1832,-639,-3374,6044,2910,-7308,-8050,7179,-1677,-6503,29,-8188,101,-6107,-6284,603
131,28.17730959289583,-67,2255,-5116,-7786,7393,-3007,-6564,-3411,7259,-135,5212,119,4744,78,6400,-1185,5542
132,28.244922370308917,13,4858,6041,7261,-5842,-7058,701,2802,-4320,2203,5056,120,851,66,8057,2054,3752
133,28.317631059574186,23,-5740,-6233,-828,-288,5430,-6676,1242,-985,1436,-640,234,-4121,-14,847,-7614,-662
134,28.386292869529516,-32,1160,800,-1333,-4883,-3641,5043,-887,-6838,1755,3342,85,6561,32,-3811,-5678,6926
135,28.45958487733846,-62,-196,1076,7779,724,6917,6031,-8009,-7807,-3225,266,242,-2410,33,4103,-315,2639
136,28.528442552317987,132,767,1741,-5554,8083,-6543,7639,7165,7397,-7497,-8153,63,1399,-73,4500,6321,6131
137,28.60643703131916,-17,6871,-1351,-1092,-4237,-1434,4325,6636,-4865,1605,-415,39,-2194,-79,7812,2642,5646
138,28.672154451118207,-87,5915,7305,280,-8099,1237,-309,669,5346,3872,4211,44,-4903,71,-6973,-5881,-7565
139,28.747252864739806,27,7396,3413,-1042,-6748,-2005,-4496,-1958,-7434,3224,3665,120,3592,-84,4099,-6912,1363
140,28.82255484113764,14,-7596,156,3414,6678,6426,-1386,2250,7565,2656,4675,91,7883,115,1953,-5335,-328
141,28.89127994372088,7,994,-7832,1486,-128,4244,-3386,-7423,7741,-3329,-6500,42,-6621,138,5857,-1676,-7372
142,28.966274010037015,66,2570,3134,3389,-395,-6915,-3413,-7759,-1628,-7591,6255,34,-4015,-48,-1738,-958,1401
143,29.035931395923186,-31,5535,-501,-7365,-3418,-1513,-5110,291,1732,-4124,7023,54,7985,-43,-55,-4419,5115
144,29.106660907607733,-84,6247,5734,5734,3211,-5144,828,-172,-7440,-1999,-7612,47,-4225,-103,-1537,1909,-5775
145,29.172655874133202,66,-2286,-6898,5650,-4752,194,5547,-136,2405,6692,-1438,228,-5553,-32,-7604,-6719,734
146,29.24894444575116,-62,3592,-2519,-1152,-1647,7539,88,6096,105,2362,6126,37,-7529,52,3711,8123,-1684
147,29.317787580532386,148,-5158,904,-1787,-5971,-4477,-2333,-131,-1167,7901,1259,251,-7705,143,417,-2741,4765
148,29.390492420921635,32,-4427,6530,2005,6733,-1118,1064,1585,2210,-6756,-1666,32,-1641,100,4086,-96,-6104
149,29.45887967772078,147,-1926,6287,-5820,5785,-469,-7921,4247,-899,7010,-7727,121,-2687,-52,-5585,6303,-5561
150,29.529666922545648,-47,5384,5834,-4940,-7609,-6095,6054,-7713,-1404,-5996,6371,42,2792,66,8147,2511,7752
151,29.601106338029673,-44,3433,-684,5575,-4754,7069,-7057,-1775,6347,-6793,-4095,25,5883,-41,-6843,-7998,-597
152,29.682301371268995,93,-2212,479,-3274,4939,-6065,4918,-4521,-3174,7402,7855,40,1064,20,-2579,1606,6561
153,29.74931030279963,-95,-3309,-4615,-3078,-3579,6401,496,-3357,363,-5533,-8077,115,3229,-31,6543,7053,-4329
154,29.817189080311074,64,-495,3062,6154,2861,5729,-1569,-5763,6810,5715,5300,44,-1050,-78,5962,-3686,-7761
155,29.885605417506827,3,7662,-7576,-5227,6298,1367,829,4834,-5155,-198,1160,43,-5971,-73,-1443,7007,-1356
156,29.962966970228944,122,-7589,-4408,6659,8172,6472,-1437,1585,6299,-1653,6905,112,-3705,-105,6762,-69,-1104
157,30.036899602068985,114,-5323,-4050,7499,3773,-5238,-270,-1969,6115,1698,4810,253,369,38,-3972,-3315,7048
158,30.10628927724523,-99,-3308,6613,-3153,5866,-2008,-6524,-5998,7909,1093,-4250,38,-6290,-105,6900,7591,-7630
159,30.173952517699483,34,4326,-5893,6594,5297,-3339,-1769,-6539,5219,848,5300,90,-3431,21,151,7126,-930
160,30.246988361426563,36,-7815,-7096,-4228,5464,4539,-1023,4059,86,-5555,4992,253,-1001,51,-3653,5096,7669
161,30.322904875029135,123,-1898,-4644,6714,-5667,1439,-1646,-4067,-7,-2138,5889,48,1874,134,-7378,-1192,-4760
162,30.390655356673204,20,-6193,1479,4207,5286,-7373,736,6818,4941,-336,-1429,225,-1210,0,-5886,-6571,-2186
163,30.46642048115227,-69,6708,-2,4814,2651,-6888,-3646,5162,-2282,1633,3949,53,2245,21,-6430,2810,2330
164,30.531265061400266,10,7591,8169,4563,2073,4486,5493,5035,-5278,-7993,-5752,56,-4101,115,1170,3345,6217
165,30.602195142290807,-102,-7865,6976,-7560,2558,-6747,-755,6188,6590,-2054,6992,224,-2994,6,-1425,7827,-3043
166,30.67730467488758,22,144,2183,-2559,-7363,-1996,2612,-2577,3592,4141,-1485,55,-6771,27,976,808,-778
167,30.75271698573136,80,-4755,-3216,7406,-405,-4541,-5123,4863,-532,-6464,-6754,124,-5601,55,-5836,3697,1466
168,30.82994938728032,-56,2832,2368,-5354,7465,882,-3557,-2318,-1538,2148,7499,25,1474,83,156,1059,-3295
169,30.90669896871505,-55,-2407,655,-4630,-4827,-4260,-6557,6339,2254,5212,855,29,-7540,86,359,-8146,1485
170,30.984042560015737,-81,-1900,-4920,-4116,864,-5313,7013,5243,-1994,5204,3705,24,-7140,-95,-997,1560,5573
171,31.05984831151947,84,5486,7337,-3502,4125,-4761,3248,-216,-7947,-6491,1721,56,-2612,-51,473,188,3633
172,31.146958639550622,-81,770,4542,-6693,-4844,7388,1390,-3101,4651,918,6530,59,3785,-33,-5675,2871,7942
173,31.24058725295027,143,-5667,7445,-446,-1706,-6716,-6653,-354,2159,-7038,-6652,227,-6319,-97,1374,-417,7329
174,31.321524839149056,64,3299,7660,-7089,6920,5564,-638,1750,4027,5582,1146,22,-2514,-34,3076,7979,-3663
175,31.414641124384982,111,812,-712,-7693,3292,3704,-3013,6835,5610,5713,-7919,111,2836,51,-4003,5722,6337
176,31.495042433858135,114,-2677,-870,-8007,-2878,-4531,5909,-1106,7066,5770,-1976,237,7225,74,4143,-3863,-771
177,31.58873177396834,-70,-5224,-4620,3526,-3122,-5696,1518,-346,1408,5360,7143,84,199,48,7786,-7585,-3846
