Counter:,Time:,Y:,F3:,F4:,P7:,FC6:,F7:,F8:,T7:,P8:,FC5:,AF4:,Unknown:,T8:,X:,O2:,O1:,AF3:
25,2.3169647763696117,95,4488,6744,-6190,6408,-6652,5115,1753,4901,-3921,3845,49,-4407,30,6329,-2382,7269
26,2.38749714007129,125,-1757,-726,-46,-4818,2108,-74,3812,7828,-428,8042,18,-2651,51,-3417,-71,5832
27,2.4555029304914373,-11,5936,-2517,-7258,-2031,-1068,5326,-6205,-4338,8155,5311,109,-4521,114,6207,1648,-6618
28,2.522940370219108,127,4433,-7879,2416,6532,-4008,-4627,1707,-6009,3255,-7528,94,3118,-29,2756,7385,-5225
29,2.6051870019180234,14,-4026,-2476,-4889,3613,3821,-2793,-7153,-8011,-4989,-564,124,3427,90,-607,-5355,-621
30,2.677220854920895,58,-2346,-3482,-7038,-6598,-3925,-5803,-468,2496,32,-833,83,3826,-74,5436,-5583,-3521
31,2.7545340828663005,148,3318,4348,8031,7146,-3136,486,7429,4030,6389,987,125,-6727,19,-4325,6585,-6549
32,2.8215673906117362,-21,-7150,4886,7774,-650,3045,-7166,203,1611,-6301,-2912,36,-6623,119,-4960,3556,-6994
33,2.896827029373339,119,8053,-5563,-5510,-1362,3769,-3510,5366,130,388,-3713,124,-5588,-72,905,-1414,-1320
34,2.9632735973519733,-86,3306,-3974,-5495,2444,-5673,-6963,7301,-2922,-7075,-2721,102,-1570,132,-3447,7100,-487
35,3.0269241707275873,47,-5364,2914,-4286,-7984,5939,-2305,-3145,-1427,6050,6127,247,2597,103,8076,1290,7268
36,3.1005163908661895,120,5987,-6658,6556,7497,462,-4512,-3857,3228,-4821,4870,122,-2565,118,3513,-3708,2124
37,3.1673914670418606,138,975,1566,4645,-7871,4777,-7384,609,-6084,3372,4866,39,1303,127,4030,2885,3635
38,3.232250159835268,116,-4204,890,-7503,2706,7170,2838,-6863,-2014,4737,6741,234,5951,-62,-1746,-931,4888
39,3.3038208647569114,-28,-4924,-6023,-7681,-2629,-1925,-2886,-3485,1409,-6601,6125,61,-7486,76,6215,4141,-1143
40,3.376498763014012,9,-3069,4250,964,-339,3504,-1506,-5313,-6652,-509,-4681,62,6643,-57,-3757,3677,-7670
41,3.446995631525716,18,-8020,-5028,6844,-3130,-7094,1850,-2166,5915,4559,-5447,31,8023,-81,7705,3452,4510
42,3.5120822633101616,64,-4427,-4141,2664,-5692,-6893,2484,-5933,-874,4590,4565,110,4841,140,1204,2378,-5261
43,3.588511960382236,112,6447,723,-1237,-3132,-8145,978,2141,-8120,-6221,1901,254,3568,-35,-1679,6412,4345
44,3.65398305211592,-7,3282,5566,3506,-7777,-2117,-1303,-1052,6468,-6923,-3774,24,7554,41,-6017,3958,7422
45,3.730447389072186,135,-3382,6641,-5845,565,7189,2217,-7908,-6748,-1267,5697,47,-260,103,4110,-6868,773
46,3.8004571609407507,19,3062,5063,2517,5035,-7798,3415,7726,-4102,202,3074,21,-8011,82,-4977,-4428,-4229
47,3.887360504972534,43,-7155,7856,5247,2670,-2549,-5241,-3834,-3281,-7327,-5078,41,-7337,-5,-4426,-1554,1205
48,3.9526690886075406,55,4753,6294,2960,-6195,-8075,7463,-5020,-4371,-5684,-5000,48,-4005,-82,-4838,2814,-1325
49,4.03206669674492,11,19,4659,-7184,-7479,6503,-3723,-3623,-293,-3593,5109,226,6057,113,6500,518,-7671
50,4.102287301488873,150,4233,-2048,7211,6791,3856,-5529,5887,3087,7867,-453,127,6360,98,4644,-2260,6936
51,4.173225935437243,55,3262,3929,-5505,345,420,-634,424,-8095,-7499,-7414,251,-5799,-88,-370,-1649,708
52,4.2423804015233,70,2723,-7879,954,5316,-4553,-7854,-1844,4415,-6708,2459,37,-415,18,-1404,2271,2805
53,4.313849752709715,-100,-6442,-5005,5693,-4870,7899,3661,2175,5234,-5563,-685,230,-7841,-1,-890,6605,6720
54,4.380253555399225,13,1903,-4207,5313,2900,245,-1278,7243,-7963,300,1817,107,-2355,75,-743,-5118,8108
55,4.458846748448154,133,-4584,-4253,-1954,1083,7859,7885,4484,-7469,6735,2971,238,8059,-61,5881,-3195,7754
56,4.534624702513957,95,8168,-1455,-1425,-7312,-799,2441,-7113,-6735,-5745,-398,115,-4061,64,6375,4765,-6511
57,4.6010725534512655,-58,-3667,-2147,-5177,7509,-467,1741,2191,2961,-6320,4322,99,-7766,-99,-7128,-5286,5576
58,4.6723669946051585,126,6414,1474,6862,6382,8086,-991,6818,6970,-2184,5262,28,2911,16,3002,2872,6941
59,4.738872578682787,-59,-7424,7339,3192,836,5243,-5315,6552,4515,5037,-36,247,3567,-59,-1794,-5736,7350
60,4.807495899877905,125,-143,5292,-2115,-5911,2499,-772,8145,1362,7065,6746,117,-7642,82,-4324,-4448,813
61,4.883754108140587,4,2388,6041,7191,-2201,-660,2789,-1874,305,2470,563,108,-624,26,443,-4834,-4536
62,4.9604309885838065,75,1326,4710,4602,-1805,-6015,40,114,-7363,2845,3027,29,-2236,-61,-43,-624,-3961
63,5.02418719222356,103,4318,-2976,4943,5732,-1665,-7996,6317,93,7644,-7510,56,2776,-78,-838,-3054,1522
64,5.089240039429597,-93,-39,-5315,-767,-6442,-4497,-6385,1831,1237,-4176,3284,92,-4126,-42,-4523,-1342,2960
65,5.162968680840509,52,-3677,-5554,2676,-6295,903,-7234,7404,-3926,3630,-1853,100,4927,-85,-1486,5982,-248
66,5.231315738267877,-10,3162,-7539,6537,4825,8179,-3262,7457,-7242,4183,-1815,225,4690,27,6006,-2281,360
67,5.308299673487017,-10,-1653,2566,-2654,-3323,-7834,7244,4102,262,550,1643,83,-6260,-30,7614,423,5070
68,5.3739392604598555,92,2560,-6083,-3882,-1968,-6540,-1054,4064,-1585,1924,-5831,118,2860,89,-7745,-2622,-3668
69,5.44395245355155,33,-3540,-227,2472,4381,-8117,-428,3459,-413,303,6842,240,-4626,81,-7018,994,4764
70,5.510355828588168,-73,1434,-3929,7750,4230,6745,6024,-6683,3027,-6989,-6529,99,-2820,-43,338,-5915,-1613
71,5.580188552159754,105,-3214,6830,1143,2125,-2397,-8183,-3041,6013,2146,-6159,86,-996,-36,-7835,-3596,-7252
72,5.64540818399338,-27,-4989,4972,4367,2097,-3407,-2279,929,-4218,5542,-6820,97,-7688,94,-2085,-919,-1382
73,5.718037757473769,51,-98,2674,4927,-1972,-7406,-3474,2162,4856,6555,-7087,90,1085,49,-1548,5532,-508
74,5.784675486294794,-52,1417,4328,-7889,2807,-4236,3925,-6181,2874,4771,-6383,16,6979,85,-4124,-3554,28
75,5.8579790407317995,-18,-7136,-4601,5335,-2981,-3798,4127,6590,3531,7561,4594,37,2239,-87,4929,5710,-933
76,5.92479595611426,-22,2070,-5776,3495,-4513,6184,-412,-216,1590,-3730,-5885,46,5260,100,-3660,-8070,-5070
77,6.000449890841599,51,3472,-2218,177,576,4333,3602,-3189,4053,6371,7929,241,4354,143,-6057,3132,969
78,6.067761600619241,62,7874,5169,4108,-6636,-5805,-4201,-4369,4535,-7155,2868,104,-4703,-21,-7265,-6110,4498
79,6.13948754354041,-90,7281,245,-3665,1765,-685,-78,8077,-5412,601,-5148,16,4911,-84,-709,-5395,5175
80,6.205422638661104,-36,-3398,2979,4780,3429,-312,-7836,-5524,4717,3103,-4084,114,-391,80,6124,-6129,-7742
81,6.272166853052052,125,-7273,7002,-3593,3257,-7519,-1033,3576,-1352,-1298,-2115,33,157,-8,-1317,4342,5902
82,6.3507493547787,-74,2203,3350,1040,-4561,-2490,491,6326,-7605,-4375,2114,89,-898,5,-3693,-5208,-1713
83,6.429321592835959,91,-5274,-1396,-5862,5809,-6129,1979,3954,6048,268,-5318,94,1357,113,-6114,-7776,-7709
84,6.50422970092095,-16,-3096,-496,-5007,-4661,-3156,5474,3156,-2896,1250,-889,17,5031,99,-7323,-3175,3432
85,6.576583010633589,-35,6958,4071,4445,-7059,-7788,-373,2249,2428,7996,7780,109,-7089,-71,1529,7730,-5972
86,6.646786081609001,97,-8070,4934,-2099,-989,-2147,8010,7743,5172,-6532,-7026,248,7929,44,-3019,-3588,-2154
87,6.715081393036528,92,-1744,-6083,4663,-1968,4850,-1054,-467,-1585,5213,-5831,230,2860,89,-7745,1484,2518
88,6.791455495232739,68,-1226,-3371,-3445,3483,-2578,3298,-4568,343,-53,4388,96,6250,67,2003,3712,7567
89,6.870105566116206,-35,8003,-5767,6547,444,37,-2198,-1780,1562,952,7164,120,2134,77,-7093,939,2307
90,6.945775324000522,25,-1281,1474,-2995,2061,-7920,2357,-2413,2679,1104,4496,19,-7767,71,-5554,-3952,6126
91,7.0152026326311985,50,-1109,-607,7625,-2739,3816,6127,-5010,-6451,-1851,-3503,114,-8150,-32,7784,5290,3994
92,7.090463554351475,119,3562,7848,-3278,-636,-2734,-5013,-37,-1909,4961,4378,34,8101,54,-847,2638,-3207
93,7.170861870254389,20,-3573,3395,3811,-7750,6990,6602,3984,-1858,-5011,-4357,241,4673,-45,-5261,238,-802
94,7.2499678191199335,-27,-3024,-4498,447,-1812,-6245,3700,-1874,7620,5595,4524,44,-3557,15,4558,1526,-5936
95,7.32465611361882,-8,-4469,-7379,-1599,-1273,-542,3471,-1900,832,1330,7611,124,1488,132,-64,6666,8035
96,7.391742877975663,13,7015,3593,221,6076,-1999,-5069,3431,-5648,4009,2530,92,4454,-45,-3306,-8019,3775
97,7.47526904712521,59,-4791,-8040,686,-2731,6966,6514,-3228,198,5972,2233,39,-8031,-54,2036,-7097,2048
98,7.563149150360618,27,-1803,4645,1946,-173,4299,4546,-1830,7041,4458,6875,35,-2986,-96,2250,3409,-2231
99,7.648270037141653,-69,2158,2373,2984,-2316,2010,-2190,-3224,4799,4835,-6743,111,3557,90,3546,-1659,-5399
100,7.732227708058478,-88,52,-4594,-16,-4210,-7460,4537,487,6450,-3330,4599,252,4668,95,462,-6176,-4433
101,7.8079509225542,30,6354,-4475,-5383,-5772,-4535,3238,7066,6696,-842,-3997,233,3090,-10,6875,-1997,-1640
102,7.902206902745318,-51,7112,-5707,3567,-4155,-5660,-1662,-2498,3989,-7519,7008,17,6958,-91,4554,4600,2394
103,7.979107445650663,105,-4439,-369,4106,157,-3765,-2457,2727,-6662,7624,-2236,44,-3075,-42,-3749,-1966,4657
104,8.052456758947033,97,-5404,-3187,-1549,7607,1709,4663,1415,-8050,5786,7424,123,-1864,-82,6323,3495,5034
105,8.13453361244812,3,-899,6014,6725,3835,6690,-8037,-1304,-1172,-7753,-8150,37,-3709,76,-7944,-139,39
106,8.212348477234967,67,-3323,3667,3297,5690,-4996,7125,-8026,-1416,-7307,6609,111,5529,37,-4711,1385,-2688
107,8.293699176126704,-32,-3104,-5842,-5137,-5289,-7769,-377,1253,-4034,-5964,-2978,39,-6715,146,3815,1806,-5549
108,8.38730982810492,-23,-3193,7442,6225,587,6144,1768,6249,3651,1816,2547,242,1807,6,4509,5772,2161
109,8.484337426684258,-42,6801,7744,-4679,-1222,7370,-27,5149,6163,7027,-5717,28,-5563,84,4616,1541,-5857
110,8.560695278070602,47,-1700,4396,-160,-243,-4269,-7750,-2858,4422,-5629,1508,115,341,82,4289,7360,3756
111,8.641505851360684,96,-6394,-6305,-5831,-7763,532,-7622,7195,1558,587,-2802,119,-6780,113,7770,-3795,3281
112,8.709693821912506,7,2939,-7579,2459,4920,-6566,6937,5936,3336,-1087,-3246,247,2195,129,-3940,2321,2135
113,8.780455835216788,-69,4036,7044,1862,-7980,-7763,429,1141,3514,5,3210,244,-7638,139,-1660,-943,-3298
114,8.857295223758683,65,-2762,2347,-5578,5120,-4642,5759,3059,-5452,7006,-7168,104,-65,-68,905,1439,-7178
115,8.935660905469467,10,-7403,-1909,3067,-5796,5651,4559,-5664,3243,-2850,7065,117,-4462,138,-5263,2018,-18
116,9.005149368463593,-53,-3439,-6258,-2075,-5115,5951,5056,-687,7884,6816,3247,240,5022,8,-6299,3868,6197
117,9.079188485873557,-20,5952,-4929,-3441,-2885,-1242,7827,-5084,-1968,-5659,408,94,7000,98,6173,-6472,3303
118,9.147909739580772,150,3974,-2060,-5571,-4099,-4356,-7431,-2281,-2713,3144,-5990,92,2774,30,-2536,5866,225
119,9.220829689374323,-89,1744,1213,-3675,-7835,-7223,-3470,-1785,4275,-1392,-2983,226,5627,-25,5122,1604,8163
120,9.295963598185896,41,-3900,-8033,2801,6959,-7594,-4000,3817,-3527,5531,-813,43,-7141,15,-7934,-4981,1590
121,9.3681377213371,-32,5795,4101,6127,-8068,1875,1039,753,-2935,-3255,-7719,55,-1824,-101,-852,441,353
122,9.437557332215734,-42,-4216,7801,-2744,-6241,3563,-1573,1905,4607,-2348,-6363,119,-5157,-20,-7889,-3111,-6685
123,9.5063397402864,-97,-1461,5591,5614,-7069,4935,-8057,-1194,-115,636,4114,24,-1927,-28,902,-6164,370
124,9.580307012010632,-37,2772,-6904,-952,-5937,-428,5387,-6326,-7028,-2054,4625,117,-6009,117,1435,-3170,11
125,9.649326339783052,126,5298,-167,1357,-3509,-267,-2067,-593,4369,-5840,-4325,55,5653,25,-7048,245,-3152
126,9.724594531602479,-61,4551,6134,2068,-6157,-1971,7314,-4168,4023,2644,7959,233,3067,93,2012,-1756,8016
127,9.792891981294462,46,-1892,7047,-6406,2425,-3796,-6505,-4143,7226,-1191,610,98,-3938,-83,4498,8117,1024
128,9.885217108681568,-77,6681,5914,7830,-7187,2541,-1311,-3872,8153,7386,-4501,89,-5369,-95,-1524,2284,-7232
129,9.95825722893756,-78,-7095,-1226,1066,5948,4295,-8005,807,6714,-338,-5903,40,1774,-9,-1701,-7523,7915
130,10.027614402494072,-49,6311,-7344,5264,-6052,-7278,-450,5601,182,-2085,6960,38,-3309,70,3640,-1839,-3831
131,10.095666379426474,95,-1608,-6283,2335,2223,5923,4367,-4444,3804,7229,7944,123,-7075,72,-1488,-3767,-1079
132,10.167081846348593,13,-842,-7999,4794,-7536,-1735,-5993,3212,-1870,-7067,6629,248,7617,51,-5134,1435,2500
133,10.225037793824265,-48,-4808,-4202,2948,-797,-6236,-225,2474,7971,1976,-6617,231,2260,-101,-7262,7176,-4744
134,10.279738019838817,84,2057,2418,4904,-2603,-2065,3831,4892,7469,-4066,2916,110,-4805,140,1111,7714,5411
135,10.342087245466345,-94,4415,6239,4671,5435,-2780,-6509,-157,7782,6882,373,53,7943,118,2935,4898,-3891
136,10.39509011715551,79,4189,5491,-1877,-6274,-6048,2660,30,-3835,-11,2476,46,-7209,31,207,-7290,1977
137,10.44303855932294,-88,-1111,-8145,-4862,8049,-6835,6711,-1143,5474,195,-4312,116,3644,-70,-6410,7653,-2129
138,10.495006083362378,119,-7580,-1596,-2821,4067,-2043,3390,4459,-53,83,-3638,253,2596,-12,5596,-6275,4683
139,10.54964814858372,148,1371,2089,-1423,6538,-1334,-5494,4964,6315,7134,4489,85,-2232,80,-6291,-5971,6771
140,10.600836061402402,27,3774,-1446,-6186,6601,-6601,1133,-4079,-2794,999,-7091,123,6340,-103,-5294,-7472,5428
141,10.668294028468853,-74,-3667,-3633,6654,7600,1569,-7224,-1888,7824,7129,3829,126,3087,-31,624,-2683,1335
142,10.741594161682729,30,4758,-552,1902,4673,4601,-3252,-4688,7697,-2186,-5560,26,1149,74,-1039,-5624,4517
143,10.812331798772208,24,-5289,-4473,-6246,2827,-5837,7626,-4657,-5015,7183,-2648,248,1462,-53,1085,-4882,-2163
144,10.889748946370188,22,-6616,6980,-4880,-4028,1546,625,6890,6871,7800,2709,241,1107,3,-2454,6224,-5810
145,10.959937049494407,94,-6101,7841,4497,4770,1816,-30,-7180,-2487,-5486,-239,23,-5125,69,2299,7530,626
146,11.030990722070523,-26,1208,6822,-2349,874,3050,362,-3498,-4334,7774,1250,242,5479,-49,2533,4444,-4188
147,11.107127476912089,-101,-2953,-3950,3182,6355,-1032,-6512,1272,826,-5203,6225,54,-5820,139,-3545,-6041,-957
148,11.174058575616515,132,-5301,-2407,-4542,441,443,3139,-1315,-2595,-4732,184,254,-7864,-27,-3475,-2472,7669
149,11.250228687383599,-17,7407,-1407,-3088,1826,2175,4048,-4454,6517,-4655,7139,115,7648,128,-5727,1845,6007
150,11.316797564089132,48,-6213,-3196,-3454,3712,5232,3291,7980,4024,4395,1152,89,-919,96,5917,-8032,6179
151,11.389166269305855,38,-4271,7824,-3914,-6166,5968,-3742,7433,-5005,4445,-1576,249,-6884,30,2848,858,6820
152,11.457893082500657,-53,5786,507,145,7274,3847,-1272,5189,6245,2945,-819,238,3832,-106,6941,-1017,-254
153,11.53539576067689,65,428,-582,315,-6373,-1643,3652,299,-4293,4189,-3147,25,-421,-24,-2585,5837,5890
154,11.605035185141627,-100,-1243,-7379,-6619,-2349,-2880,7822,-5153,3297,163,5107,43,5460,-70,3954,1618,-1296
155,11.675499979686487,38,3103,-1737,3553,5135,-2383,-1465,4997,1442,6009,2278,89,-4899,-36,-3152,7551,-6599
156,11.746737115352953,-43,-3458,4859,1706,-1655,-3758,-5364,-6469,1191,-7996,6916,90,7319,-93,581,114,-3164
157,11.813550609512284,-86,6563,-451,-150,-5502,-2921,-74,2364,4474,-4726,6845,54,-2268,-104,-4809,-2745,-3560
158,11.882540856888099,-51,6650,1078,711,928,8023,6838,-2652,-5364,1840,630,98,-5050,104,-6358,1395,-1258
159,11.954865513857023,-64,-518,-7585,62,1757,3774,6847,-3539,-1464,-3504,7660,119,2628,76,-4539,-8039,-7208
160,12.023813851249495,125,2934,5275,-7754,-5065,6871,-5713,-107,-4370,5507,-6811,38,-5445,139,-5422,-811,5332
161,12.097101582529524,77,3509,1568,-2120,-173,-5390,3944,3140,3234,1843,-4966,224,1924,84,-1587,4761,-6625
162,12.164238382274643,-18,3578,-2447,-5731,8078,7707,7317,-6789,-7580,-432,5403,252,-7060,9,5308,-4029,-1300
163,12.230616525790676,76,-6769,-6282,-4103,-922,3756,1529,-7840,4694,-1680,-6792,94,-499,-29,559,-4290,6341
164,12.297143064859975,65,-7694,5350,425,-6769,-2539,7568,6823,-7523,-6104,3110,125,6184,-91,1464,7136,-5058
165,12.365857476120931,40,-2055,-1587,3284,4235,-7542,-5762,3430,2535,-6009,2402,32,7661,-103,-5052,7675,918
166,12.432569616545035,-42,3135,1236,-6337,-312,-3189,3807,-4068,-8017,6740,-2950,111,5880,59,6469,5040,4348
167,12.506192627691808,147,1654,-4657,-7405,-7450,-4449,-461,2983,-5236,-1221,-1467,227,4587,87,2418,-7132,7704
168,12.571385317393284,-55,5792,-1161,-639,-451,-1307,2686,6567,-1578,339,1845,39,-6264,138,7782,4588,-7523
169,12.639863236605377,-25,3700,6284,-1410,4145,-7610,5773,7280,5388,7788,5113,19,7756,-74,3159,-3754,7025
170,12.712505212019613,-101,486,-5556,-2050,5734,-5662,1986,1646,-379,-3538,5126,120,1403,109,3225,3250,-4162
171,12.779964462044736,130,-6088,-1718,5694,3531,2075,1619,1672,1388,-343,-630,56,7945,15,2387,3815,6864
172,12.85991588067629,-98,-6973,-7030,3436,-3388,3170,-3279,1059,1901,-270,2281,122,6187,-36,186,-5447,3867
173,12.928675195490827,147,-3621,-6417,7991,5391,-8109,2290,-5733,-1282,5060,257,243,2589,-68,5267,3314,-3819
174,13.000910900658372,-45,1784,-7452,-1674,-4056,2784,7708,-1292,-3370,2012,5698,242,5239,131,4538,5881,-964
175,13.072547464125268,71,-5226,-7572,1897,701,3949,-4291,-2294,5290,242,826,250,-6673,-44,2539,-4128,-6466
176,13.14054470148759,112,4972,1124,7851,7279,-1276,2523,5172,4130,4613,8113,255,-1403,135,3404,564,-5885
177,13.213826445627141,131,-4017,-3318,-5685,-4433,-2348,2426,-5876,-6364,-2840,7414,42,7044,-40,6596,6722,-1044
178,13.283334153001375,56,688,5936,-7986,-6736,1877,-172,95,5349,-3690,5360,110,7853,-59,2842,4798,-7475
179,13.359802766486554,44,-7895,3855,-5540,2871,4206,-439,7528,-5248,-2692,-4487,113,-1396,101,3108,548,-5921
180,13.42701355018186,-79,-5913,1495,-3832,-2768,-4134,-5647,-1314,6693,5498,971,47,1934,-6,-1956,3495,-5847
181,13.49951739371222,57,-6604,6458,1359,423,-687,-304,-1376,-3314,-1669,3119,31,-245,71,200,-7833,-5100
182,13.565718061278384,86,7132,604,1626,5684,6304,-2740,1182,-1027,-2952,-2437,84,5014,145,2591,7007,2627
183,13.632640606924983,108,-6400,1393,5503,-980,-3749,-6318,-3757,-5562,3420,-6626,58,-5348,98,6904,5308,3839
184,13.706797756532932,-103,240,100,8097,-675,7694,4385,1076,354,-399,4585,52,7917,92,-807,-4069,191
185,13.77488180743218,-97,-6442,1194,5811,-3977,5949,1264,-5227,2094,-4328,-232,24,7182,9,7184,2178,7516
186,13.855374634624061,92,2940,3485,-1536,-5062,1652,-4198,3703,4270,-4967,7786,38,6081,103,553,-4683,-7369
187,13.92766721762614,-58,-7999,-656,4117,-7680,7711,3406,-2362,-5264,744,5148,89,-124,-78,-5886,-3957,901
188,13.995544712178912,94,-7297,-3715,-6807,1204,-4252,-2969,1567,4655,6706,7279,100,7309,22,6190,-5116,-6
189,14.071068640427312,150,-1382,-6316,-6048,-1795,-3642,-1433,1782,-6168,5790,-2660,91,-278,109,5794,-123,7893
190,14.137609719694913,-37,-2696,-4564,4993,-4329,5208,-675,-2078,2495,1512,-2928,31,463,-56,1302,-3149,-1257
191,14.213503140041354,115,-8079,-5994,7305,5520,3898,-3421,-142,63,7007,-6815,19,6643,-63,5100,-7834,4207
192,14.280010007077655,-43,-27,7847,-5321,5695,3062,4770,973,403,7173,-7232,59,3726,78,7324,7551,2354
193,14.356542340843632,-82,4540,-1347,-2253,7948,-3209,-6384,6349,3655,-417,1421,242,5208,-10,-4709,-3314,4793
194,14.426180910002588,102,7209,2938,-4302,6018,5883,-7280,-7812,6026,-7135,-7891,22,955,54,-2309,-3394,3999
195,14.496538791324634,-70,-7191,3359,-1533,2387,-1854,-3869,-3752,-7097,-5605,3378,43,2901,-77,-7208,-5812,6294
196,14.562026133868185,-90,-72,1791,-6596,3790,4440,-729,2913,4283,5821,5449,115,2991,-38,-3006,-1400,5434
197,14.636412077772954,-50,-6077,675,7540,-7730,4184,4444,-1099,5398,6160,-5184,91,-3224,2,-7781,-7764,-4471
198,14.702102555439852,9,4486,-2159,-6214,1453,618,-2088,760,-1515,7494,3167,82,-890,145,7920,5233,1989
199,14.767506078016718,75,-7173,537,1183,-1387,-11,-1258,8,-6716,-3773,4535,123,5226,49,-2085,-308,7138
200,14.843418315090373,-96,4241,1180,3277,2862,6882,2986,-1839,292,-6664,6051,26,6483,-105,950,2925,7223
201,14.911686684385751,95,3332,-7665,-2939,-3907,5753,-7141,-3139,-4766,-4131,-5293,88,6578,111,-7327,6964,-5484
202,14.989163275735617,-83,1772,-7504,-5549,1686,1276,-6487,-1923,-6648,-3454,5098,89,-3201,133,2260,-8188,5214
203,15.062930405906743,96,7625,-4829,2544,-1947,-171,-7230,1680,463,-2108,-6313,107,6650,106,4155,-2728,-3722
204,15.133570965789907,47,3241,4608,7902,-7628,-5024,-7020,-7176,1386,7559,-1382,120,3583,-17,-7866,1310,6428
205,15.207003671400072,123,-3886,6963,-6634,-6235,4623,-5017,711,7269,3851,-4014,109,294,149,-5223,6705,3510
206,15.27462072534207,-63,-3256,7598,32,1373,2488,-6173,3610,-6030,3054,-2218,28,-8036,-92,4005,7933,3743
207,15.350066393111367,56,-7995,1824,7156,3958,-6470,-5865,59,-6134,2633,5074,93,8064,35,-665,3321,-1021
208,15.423313069713837,2,4415,1936,834,3141,1662,1473,-5595,-5502,5017,7874,94,-974,-33,3987,506,-1999
209,15.490129985096297,-7,-2365,8017,2259,-3928,6770,-4412,-7289,4125,7440,4667,90,-2344,-102,7248,-2357,-7493
210,15.56559789081594,133,385,-3979,-7396,-5338,-4425,-7594,6587,6743,3604,8037,62,147,57,3268,3586,2007
211,15.63081880560824,-43,-7047,3689,2046,2514,8107,6503,-7791,-6527,2861,2224,54,-917,-93,5409,608,7717
212,15.69768276280874,71,-5541,2962,6393,-3833,3478,-3236,7236,2971,-1553,-5365,101,-7007,-8,1882,7248,6266
213,15.775432624356116,-51,5901,-2320,-6644,-5036,602,3624,7811,2805,7079,1342,43,-1148,64,2328,-6246,4614
214,15.848880297817473,-51,-34,6235,-4939,7844,-3493,-7670,-2439,-7212,507,-4317,246,-5540,109,1418,3274,4966
215,15.91617618443814,128,-6383,-3123,7760,429,7094,3964,4,1625,4102,3683,225,-5152,-62,294,825,7560
216,15.990560845384236,145,120,-6340,6996,-7523,-7812,6546,-6009,867,6980,-3501,39,1277,-89,-5295,3836,-1577
