Counter:,Time:,Y:,F3:,F4:,P7:,FC6:,F7:,F8:,T7:,P8:,FC5:,AF4:,Unknown:,T8:,X:,O2:,O1:,AF3:
124,9.151899741056175,14,-614,4879,5916,-3658,6037,404,-1614,-3614,5058,-5876,48,3132,-51,-6873,581,1358
125,9.228652316061146,70,-7699,82,521,4564,-3159,7093,-5374,4466,-864,-6863,229,-607,-52,-7382,-6257,1340
126,9.304208318276388,55,3955,3550,-4076,7520,-228,2089,2750,-7062,3032,-5299,46,-4251,31,-1581,4966,-2569
127,9.375198270571708,19,-4600,794,4256,3238,3669,1374,-5533,6043,-5268,-6470,242,-1922,-99,4938,-3159,-2828
128,9.447393776367473,122,-5649,-2387,8190,417,-3964,4460,-1041,-7457,6091,-1645,125,-100,-21,-3604,6792,7818
129,9.518851153272934,47,6364,6135,-4747,-6211,6046,3246,2762,5537,7534,6400,236,6508,30,4852,-991,-7461
130,9.588971687240335,-54,7098,-2345,-1753,-5752,261,-7974,5703,-6965,-5504,-5723,115,-5298,-25,6218,110,2188
131,9.655006853137582,144,1814,-6507,2104,-4964,-1803,6439,-6175,2736,7280,-8001,82,-7353,-14,7074,1927,5682
132,9.729266211786541,73,-7347,488,2938,1910,-575,-1608,-973,4686,-6741,-5864,29,-6445,134,-1420,3172,-6135
133,9.796666018059781,102,5774,2288,6857,7382,595,7337,-7221,-6669,1105,-202,237,6513,-83,-5806,6984,-5705
134,9.868169153824606,-60,1540,-5964,5946,-886,-1679,-4369,-5690,-5151,-8108,4703,21,-3123,-78,-1917,7626,7971
135,9.935246937470733,65,5681,6530,-2379,4353,-687,-2647,-5928,6500,-1480,-3718,54,-7643,-61,-4305,-969,7324
136,10.004291924416629,-26,4550,-3071,4451,2658,-621,6347,-1892,-473,-8072,-5608,27,-2856,59,396,5045,565
137,10.070353604793134,-55,3935,8184,-3306,7192,-5482,1845,7242,7217,-4629,1184,47,2176,46,2382,4614,7929
138,10.149186711114057,46,6367,666,-8065,-6847,-862,1802,7922,-7042,2155,6263,250,-1461,27,1617,2033,-241
139,10.221922342511478,59,1212,5413,-339,4347,2557,-6630,-1349,-4609,-1119,-3199,25,-506,20,7010,-5613,3932
140,10.294854694238873,-62,-3368,-8062,-7221,5241,-6399,6384,-5840,-3388,5795,-5183,40,1158,-31,-6860,-644,4393
141,10.361368831374326,-33,-4349,1466,-7363,4771,-6264,5343,4614,-5259,-5739,-940,121,561,49,-3240,4702,5062
142,10.428828936705234,-51,5296,-2512,6932,-7923,3736,3768,125,4015,1934,-6689,246,7488,-19,7099,4326,-7571
