Counter:,Time:,Y:,F3:,F4:,P7:,FC6:,F7:,F8:,T7:,P8:,FC5:,AF4:,Unknown:,T8:,X:,O2:,O1:,AF3:
34,3.5949023775362487,45,4543,7495,-2467,-5438,-5491,-2168,5389,-4221,8027,-5390,21,-3157,140,2830,-7535,-1868
35,3.6642984675058643,76,-2305,-2940,1087,-3698,-1822,1838,-7560,-6123,222,7505,110,-7471,81,-1640,-5271,-5116
36,3.7375160637117277,-64,142,6499,5073,5701,-407,1646,7768,-2750,-1951,-3811,25,1227,39,122,7035,1238
37,3.8053610566447635,-11,-649,42,-6052,4031,-1095,-3082,-5172,2258,3704,444,16,-6333,7,-5664,-5960,6866
38,3.881181348346801,37,-5772,7533,-519,-8093,-72,-7548,7949,-6116,-7051,1032,52,5091,112,3060,-4145,-4593
39,3.9493440873780385,15,2926,3721,-3627,2315,620,5005,7580,1086,-435,-1570,22,-3787,-63,-8061,4493,5997
40,4.027244055090246,88,7290,814,2159,-7235,-4017,7460,41,-5070,5081,7258,82,6136,132,-1246,-3700,8154
41,4.107761258496929,83,1185,2730,-1942,-3155,4458,6165,-4799,1519,6946,6501,119,6918,15,954,-4119,3440
42,4.180730816025864,-35,313,-6510,2089,-6569,-1691,204,-2211,-4882,-3209,3976,245,-2486,38,-4552,-5873,-5371
43,4.247298409772724,134,-5735,-1576,5158,2744,-4230,-2875,-6329,702,-1486,-501,32,-2344,-17,6478,4949,-4046
44,4.324307576512448,-75,7461,-2736,-6584,3584,-184,3909,-5331,-8187,-3737,-1822,103,5682,9,-3618,7530,-1130
45,4.391151006374167,-98,3974,590,6452,-1255,1100,537,-660,-7151,850,-2200,23,-1757,53,4313,7923,-2826
46,4.463705740598586,105,-5164,5571,1549,-5480,2807,-4529,2264,6029,-2308,-739,87,7314,-94,-5993,-1343,6497
47,4.53009756900714,10,-2423,312,-4377,4745,27,7101,5405,2603,-4972,-3573,53,8180,23,3037,-3004,-5050
48,4.609778283358529,119,1869,2367,-3676,-6039,2928,-1614,-3689,-5584,851,5288,112,7638,124,-5758,548,2821
49,4.686301208760897,111,-5170,-4437,-5443,5769,-6786,4796,432,-1926,-7382,6105,255,-6743,-30,3634,865,-638
50,4.756568000017106,-55,1621,-3931,-7174,-6375,5682,5155,3535,2703,669,2314,36,-803,-43,-2071,-8036,-7985
51,4.826010276498977,17,115,4325,2863,1677,4390,-3472,-6711,7198,6772,4665,45,5303,-7,4289,2873,-8030
52,4.891265403522577,98,7847,-2426,1085,8172,-7020,3708,6732,4048,2401,100,124,-1373,32,7984,5026,4624
53,4.959238264670097,91,6815,-5867,1141,-3935,-7494,7670,-4189,500,-594,-6439,96,7195,99,4441,1575,8161
54,5.031193001888088,-88,6511,3913,3656,-5844,5102,5585,7946,5460,-722,-6313,18,6834,70,-7263,-6280,-5736
55,5.098399081401589,102,4831,2316,1333,-8013,1387,-2450,6852,4217,-2444,3711,85,-1593,144,4256,-7577,6801
56,5.172550243869061,-89,-2158,-7762,-1993,-172,6273,3432,-971,-6713,-8125,5525,118,-4742,64,-7852,4059,7102
57,5.239904718935828,115,754,-3567,-2001,-2583,-6354,-82,-16,3644,2179,-5554,248,7124,67,7960,-1173,-495
58,5.315894788835694,-51,4705,-1441,2670,2289,-79,-248,3345,-7039,4645,-2688,33,2151,113,-3178,1786,7436
59,5.39489938396601,138,-4895,-7292,-3050,2733,-586,-3084,-6934,-6750,-5160,-8159,24,8167,-79,4551,-7957,2364
60,5.470189386082892,-74,1788,1313,-642,4771,-1038,-2698,-2834,-87,-3239,-5859,86,-1485,148,4906,7637,-2146
61,5.539380630317597,112,3129,-3540,-5420,3625,2905,-2610,3425,3851,562,-7419,114,7442,-24,7582,6043,-3241
62,5.6188539330167275,119,3004,7945,5864,-953,-5413,-234,-5328,-7414,-6734,-7982,247,-6865,75,-4993,-2762,7227
63,5.694434739099663,-100,6150,3720,-3145,-7283,-1765,-3190,-4063,6621,-458,2485,106,-2317,139,3678,6118,-7490
64,5.761438966448493,-19,-4435,-2603,-6702,5011,7916,-1965,-3408,186,-2638,-4713,35,-5272,148,1161,897,-3557
65,5.82956749324843,57,-4879,484,-2790,2127,-877,-1827,-7476,-4214,3742,-3237,23,-1465,67,6414,-7779,7174
66,5.90397396449198,110,-2451,6848,7572,-75,6769,-7657,138,5185,-6909,3249,29,6367,21,8073,-2864,5217
67,5.9718086937556265,-70,626,6973,-4276,-2620,2036,3208,6859,-1772,-2060,5176,241,4502,103,-5254,-1249,-4725
68,6.042980398529729,-28,-384,634,-3765,6131,6857,-184,-5579,533,-7755,-2499,244,8124,-6,2253,-3816,-5825
69,6.120556633003257,-96,-7549,1057,-1798,5690,-210,6227,-2843,3590,-4901,-6254,22,7267,14,-5795,-5351,7549
70,6.188918658281819,-55,-4962,-1508,-2592,6555,2791,749,5613,4133,-4780,-1479,41,7304,124,7442,6232,-2498
71,6.2639961169117475,88,-643,-2813,3640,2305,1494,3570,2264,7296,2892,-2420,225,-2202,-25,676,7550,-6919
72,6.3398061449443945,-32,4291,8114,-6561,-3288,15,5943,4776,-6368,4592,-6649,254,5766,130,5763,-350,1855
73,6.409141935856343,-33,-1016,6258,1366,3828,-510,-5281,7305,3775,4889,-4670,120,-6936,-56,-7881,-3307,1502
74,6.484314761081021,-30,5022,741,4404,5389,4883,6786,1891,6316,7628,-6508,17,-5613,96,4747,7770,-1155
75,6.560761564268746,-53,-4534,488,3714,1360,6108,3178,2637,3067,3358,-2166,28,-3528,79,-1588,-570,7346
76,6.625067729526652,-54,3407,2337,855,7241,-7276,747,-4537,-1563,-5430,7394,54,-7419,20,3385,4013,2248
77,6.691749506595476,58,-3045,754,5009,4432,-6474,-4289,-4991,74,-622,1981,238,-572,108,3591,-1644,-492
78,6.76420673596069,-37,2535,3278,4256,-904,3314,1560,-155,-2358,8025,6021,94,6605,-69,-4232,177,6114
79,6.834544945249738,42,-2070,-766,7755,-6791,-1229,-4047,6695,-477,3387,-6319,93,1007,-93,-3432,-6004,1066
80,6.910145851018562,-38,6484,-1724,5997,-6483,-4928,5232,-4320,6400,-6987,-3653,92,4580,59,-3840,-7029,-7235
81,6.98379110011568,-54,-34,5797,-7152,-2477,524,2014,-8188,-7061,-3709,-5465,98,-788,51,-265,-6368,374
82,7.052647064483641,128,-5803,6225,-5451,4607,-7906,4668,3479,-4209,-3580,-2436,31,23,-14,-3308,-2060,-3006
83,7.129379112149833,122,5032,-8059,3103,5478,-194,-569,-3134,5412,-6676,7307,254,7038,140,-2594,2387,-6578
84,7.196677137034954,124,1873,3667,6676,7857,-171,-3657,1580,418,110,-2413,125,3287,-66,620,-2758,-7963
85,7.267348060273399,121,-732,354,3209,-339,4991,-4150,-5680,-4728,4979,-50,82,2216,-28,-418,-7697,2258
86,7.3342133004325705,-99,-3166,5377,2824,3709,7206,-3287,7537,1116,-8015,5021,124,7880,122,2354,5748,-6703
87,7.4029473837265245,-90,-6536,6657,-5189,-6738,-3936,-2712,5336,3563,-4187,2101,126,-6957,-41,3552,-1687,-1730
88,7.473455798866292,30,4776,5088,-7866,-4602,-4114,-55,4288,3831,1215,-224,91,-6067,96,6229,-2782,3043
89,7.540317617802335,34,-5151,7791,-5684,1717,5526,6288,-2889,-5702,620,-1815,35,6251,22,1678,185,4578
90,7.610571151818915,37,5939,-8027,-6633,-8019,-2189,-7784,3031,4911,-4603,-5351,35,1946,22,2656,5698,7939
91,7.683914477974807,2,5447,4334,2626,-3966,-8137,2862,-4382,-7716,-7335,-141,235,81,102,5408,-1407,3485
92,7.758861502472903,13,1554,2498,-1855,1663,-7747,7819,921,5583,-4928,-5966,19,-7327,40,5007,-7831,-1149
93,7.825174642749466,5,-3879,4922,2014,-3901,7540,936,610,3715,-1951,-222,117,6832,20,545,2439,-2876
94,7.89850171809549,-70,488,6973,-1924,-2620,2535,3208,-3337,-1772,6621,5176,123,4502,103,-5254,-1436,-8087
95,7.965896820186927,24,2474,-2756,-5004,-7957,-3864,-5758,5022,1067,-4715,-534,24,4998,-69,-2588,-399,-3973
96,8.042911118761346,66,6468,-5459,-2974,6799,4337,4370,-2585,-3888,5983,-6861,122,-87,-87,1518,-1696,6551
97,8.110818121363614,-12,-7974,-8091,4023,-2468,-7450,7092,595,-5513,-7367,-1733,92,5888,-24,2258,-2018,-2931
98,8.183948476379662,60,-7669,4453,6154,-60,3514,1716,-5927,-2514,7305,438,96,-2135,64,-5380,7750,-610
99,8.250534886853737,73,-6475,368,1925,-6202,3909,-7669,2239,4984,5196,7008,84,-8011,40,7024,7968,5482
100,8.316113747116017,-77,-7610,-3360,2799,-1228,-5344,-775,6303,118,-6134,-2983,31,-4812,-18,4765,4938,-5853
101,8.391268610919262,43,-5401,-2093,-8159,-7459,-7977,-2431,-5590,6304,7919,1165,26,7298,-13,-7645,-1414,-1427
102,8.464519564050642,-50,3695,-7207,1925,3648,4793,1931,-4335,2464,2208,6941,247,1535,103,246,847,1946
103,8.532506537743576,99,-216,4548,7316,3370,1382,-3005,688,-4139,-4797,-3085,253,7920,-83,6729,5734,-4306
104,8.610933801470699,-14,781,-5330,-6947,7214,1309,-5969,-7315,3746,-4936,1438,255,-7964,-63,3380,-3100,-7384
105,8.683832368619687,-70,263,7785,3375,564,-2482,-780,4548,-605,3919,-5487,228,998,90,2759,5849,1656
106,8.751053415984382,14,-5979,-3497,6351,-4211,-2879,4233,7836,-637,7401,1670,95,892,-13,2443,5838,4170
107,8.832413523239728,-86,2967,-3215,931,-1675,-5799,4795,-4128,-3800,1686,-3741,248,2595,127,4990,336,-3329
108,8.902942465718276,30,6899,5000,-723,2286,-6131,1456,-1789,7071,-5224,5464,227,-7462,86,-4718,1223,4560
109,8.973258009404088,-69,38,3821,7896,-4357,-4445,2104,6324,-5351,-2288,6398,94,4788,21,-3272,-1196,-358
110,9.039406503317517,49,-7984,7672,-4896,-7903,-6719,-8132,-2742,7507,1934,3493,82,5484,87,403,-6661,6865
111,9.115639052406724,145,-5382,-1023,-6067,-717,3839,-5757,-5962,1305,-6822,6512,228,-5742,130,-4178,-899,3636
112,9.193256769210702,18,-1577,6389,4266,5342,96,-5902,872,-3780,-7676,-5470,23,4905,132,2336,6088,-7151
113,9.259733272891724,-66,2594,3229,-6282,-83,33,4271,-7839,-7913,-5577,3425,239,3911,29,-3429,-7743,3508
114,9.332128920240597,125,-7333,0,3743,7950,1624,-7527,-5932,-3819,6806,-1530,17,-3377,-56,-1064,-1876,-2652
115,9.398862443309264,-1,-7331,244,-6707,6392,-6774,-7950,4689,5812,-2525,7585,236,1575,148,-3994,7272,-6002
116,9.474128924517126,55,5020,-5070,4764,1917,2842,3332,6881,3598,-1327,-2371,255,6770,147,-1296,1160,4719
117,9.54289722004238,89,-5830,6070,-7505,-1938,1861,6281,-400,-4354,-2144,-5680,47,-1143,-7,-7561,-277,6322
118,9.616958147749797,110,7453,-6580,-6337,1295,-6626,4657,6015,3841,-423,7834,60,-923,-48,2871,3280,-7483
119,9.687317312030517,-69,-2391,-7161,6163,7895,3752,5145,4115,-3550,-7227,6497,48,4331,-65,342,7679,4569
120,9.759337052487977,-67,-6435,2676,326,-2276,-7201,4114,726,-2968,-367,-5374,25,-7458,20,-3962,7047,3115
121,9.827469855816828,-83,5313,-5574,7830,5796,4685,-4359,-1523,6642,4952,-1935,45,2059,42,4648,795,4477
122,9.90115060010392,-60,-1123,2024,-1610,-6365,2391,3764,2807,2172,-4131,696,120,477,-90,-3951,2493,1625
123,9.968155255105641,68,-681,-2704,-1929,-3134,5129,-7217,7059,7750,-6526,-4755,98,5942,119,6280,-6522,5763
124,10.043404630197854,51,-5509,3212,-2515,-6718,-3291,-254,-2805,6631,-1949,8106,56,5475,73,1919,-2031,2736
125,10.111477134469038,97,5211,6984,-4256,-4479,4936,2991,-3794,2836,-5686,-2848,50,7666,-79,-2935,-3626,1941
126,10.185087743681963,80,6316,5365,4311,3893,2262,3517,-2990,6324,3667,4294,81,-6132,35,6148,2732,1162
127,10.253249627407419,-86,-3306,-5924,-7470,7773,303,-3957,1988,2102,3467,891,21,1621,147,-1321,9,-2003
128,10.324178425339289,92,1249,7163,-5446,-4059,2591,-3628,6941,-6967,-935,-1665,127,-7718,-88,364,-7166,-4314
129,10.391805742950677,26,-3642,1609,-3348,-1594,-6253,3952,-4277,-4985,-979,-7061,16,2093,-28,5073,-623,2420
130,10.460405970889667,102,-1807,-6876,2908,7829,7977,5058,5376,-38,4665,-1257,49,-8177,64,-3552,5673,-1421
131,10.532923499312547,-31,-3600,-2838,-467,-7339,3724,-177,6983,5579,3303,-1519,42,-836,66,-5464,5951,2646
132,10.610775142248043,48,-3447,-7700,4678,3549,-8138,1947,-939,-2538,-6378,-3138,109,6992,16,-5950,-6429,-5871
133,10.679686273838977,64,6405,3136,-636,-5772,735,3250,5914,4500,4176,-1743,25,3296,110,-4958,2870,-3926
134,10.754539214700996,105,-5031,-4170,-5945,3900,6740,-6282,-3929,-5600,695,-453,21,5453,68,1199,-3028,-1405
135,10.829129576687786,150,190,3952,-1617,-920,3957,167,-1111,6627,-7282,-171,46,4267,102,5101,-4407,2420
136,10.896587116101346,-73,2884,-2406,2993,-3560,7230,-2119,-4197,-8171,-8153,5457,51,-7185,73,7324,2821,-3949
137,10.968944274690005,26,5681,-379,4478,-1427,8041,-7076,-5569,1517,4496,-3731,103,4618,-68,-1838,2252,-1022
138,11.037733952859822,141,-8051,-1221,5894,-5015,-607,-5313,-61,-7022,-8089,-7661,49,5104,119,-4170,-6103,-8082
139,11.111037079643935,103,-1718,2861,5548,3232,-2011,7893,-809,-3061,-825,-5743,227,7385,56,-3136,5605,-344
140,11.181018626421679,-27,7277,-3180,-3323,7505,6831,6697,2249,5968,4547,-4694,36,2532,32,2695,1917,-52
141,11.256307773232779,95,-6495,-2723,3454,5543,5992,5220,4516,5615,2300,-3016,93,-7211,64,6774,-4482,5353
142,11.335616001915884,133,-3344,-1155,-2440,-6075,-2225,-5756,-1142,-6591,1778,1175,249,1219,63,-5628,-122,-6940
143,11.404344953375144,-60,-5908,-4660,-1190,-2570,-1559,3929,5568,1965,6993,7137,50,-3431,115,-7543,-6419,-6271
144,11.484189458783883,48,-1463,3581,4458,3928,-7330,-6989,2744,4129,6152,5007,87,-1076,-36,-5099,-2564,6417
145,11.556648826413554,-34,-2780,8033,5578,2605,-4909,2750,4964,-3404,3836,5247,119,-5041,-34,462,676,-3536
146,11.62416324366165,-5,1457,-5771,-578,1719,4516,-2778,3548,-527,2144,7605,27,-1944,20,824,-896,-4677
147,11.696699161158854,148,7221,-2785,-7968,827,-4609,-5396,5034,-7500,-3542,-2732,45,-7442,97,-5860,-380,-1774
148,11.764819562553857,45,1438,-8066,-6616,6510,-2811,-8124,-2572,4633,2557,1780,16,-4094,51,7316,-5278,-4087
149,11.840749333396056,78,-3054,-6362,7118,-3468,5065,926,-2408,3822,-7719,-530,57,4705,38,2733,4042,-5915
150,11.907719348513586,90,-3497,-7431,-7185,8128,-8040,-7774,7269,7905,7773,962,123,4181,70,2225,4999,-4447
151,11.981155047693989,53,-6518,3106,-7497,-1401,-2716,311,7333,-512,2427,-7390,50,8036,-84,5156,1561,778
152,12.048134898828017,-26,-7366,7020,4712,5609,-618,-1752,4713,6570,-6158,2837,227,-2035,103,7272,-2212,-6600
153,12.121807945363066,13,3696,6064,4438,-696,-3336,-7644,2431,1767,1064,-7993,253,6943,107,3072,-94,5083
154,12.184864936525619,139,-3235,4970,-4712,4862,1952,-347,-2069,-7532,-7785,-3923,251,-4373,24,6457,4461,875
155,12.252579495326824,-38,-741,4869,-6209,-6210,426,849,-897,2407,3489,1163,110,583,-101,4872,2737,5825
156,12.32912936286134,-100,6617,6226,5439,5722,808,1957,4639,-1220,-4400,-7378,108,-4163,-106,-1642,-564,-1519
157,12.4059118735687,107,3309,3773,3551,-5263,-5959,4603,-2408,5351,1314,1179,124,-2528,-47,-1988,5163,1101
158,12.474321368318192,-45,-3353,-6710,-1111,1907,-1237,-3146,1642,3690,3228,4833,51,-1957,-103,-977,5652,933
159,12.54748593556554,105,-3796,-150,-7925,6742,-4166,-1004,-848,-7581,8074,4196,125,1754,85,-3915,-6996,4253
160,12.619067331809463,38,7842,-1976,-2626,-4186,5541,3836,-125,-980,-5942,7947,63,6586,110,6357,3088,7553
161,12.692877654922606,81,3044,-7837,4706,4044,-6816,1577,716,-2138,6071,2636,50,3311,-4,-5595,-528,3645
162,12.758380392970242,-32,-766,-4128,-3804,4387,-8084,224,-6588,7736,-5802,-7777,120,-5748,-69,2200,1711,6127
163,12.835692337956974,-63,7806,511,-2065,1773,-6585,5398,-1233,1924,644,-7853,238,6534,73,756,-819,-649
164,12.913845048527913,-29,-3488,1951,5715,3486,-919,-7556,-6985,-6656,-6967,5872,117,4073,3,3272,6931,5859
165,12.98416273047818,-79,-1217,917,-5526,-2273,3851,-3169,-2224,-4052,-4499,-7664,122,7422,-85,5336,7861,6468
166,13.055407136243796,81,-1784,-4382,-943,-6956,-1151,2381,3224,4328,3907,-541,113,3721,-63,5676,-5354,5472
167,13.120915006126127,-103,-4980,7058,-6720,-4076,-3994,6022,-2648,-1483,-4035,4752,50,-5644,-31,-5163,8175,7035
168,13.19314344119452,-30,-6464,3458,4462,-7960,2487,6805,4008,-5688,4349,2164,246,6652,-38,2115,-220,-1031
169,13.259114459158079,-40,-2455,-6150,5125,1982,-7493,-4877,-7010,-2361,1386,980,252,7933,77,-3707,4993,-3680
170,13.32847163271459,-101,-2465,-1582,439,4071,3010,1839,6871,-1834,2267,-6300,122,-2972,119,1945,-2954,-4702
171,13.414849391343022,47,-6036,4908,4201,-4824,290,7224,-4758,7157,4207,-2939,125,6773,-36,-7131,4730,-470
172,13.489378598966363,-64,2643,-6666,-2925,2232,3242,2160,2718,6633,7474,1600,53,-2692,85,-5740,-4420,7535
173,13.562074886297788,138,1699,-712,-4081,748,-4599,-2740,1314,-137,5140,1235,118,5526,74,-1388,-4368,-1705
174,13.636281643641123,3,7909,-7981,7169,-2834,6578,-5813,-128,-4358,-1586,-4670,99,3396,-90,-3879,-4755,-3076
175,13.703833694343649,18,-7823,-6510,-5003,-2425,-7044,-66,3638,7531,-2426,-2502,108,3649,-21,5629,-539,-1430
176,13.782046276319363,-12,-8031,-6110,-3370,7684,2359,-3681,6486,3689,-1031,6739,125,379,18,-3833,4222,4282
177,13.84579649281864,-21,7759,-5989,1582,6868,5905,-2713,6703,4026,5178,1917,235,7980,19,7423,155,272
178,13.92149875232269,11,-1142,3768,5537,3520,416,-5591,-5582,5538,2828,-5885,95,-5836,-16,3030,6149,-4147
179,13.992006312156676,75,-5443,-5416,-2138,3393,5115,-231,-3054,3082,-6509,5888,90,185,-98,706,4397,-2664
180,14.065727683468436,-31,6358,-7813,-7140,3546,829,-90,-4891,-2025,8077,-929,244,-7568,41,1494,-5268,2684
181,14.135509943998853,-16,1865,7654,3218,6772,-7399,7048,-3718,455,7087,-6219,99,2085,39,7502,3192,1907
182,14.204078525623892,91,433,6669,-5591,2838,-143,-4505,-5237,-7929,1507,5961,18,-3936,149,-6826,-8097,236
183,14.270301858793292,97,8095,7010,-1121,-4458,5253,-7513,138,-4643,7601,5613,254,-1621,-29,4822,6512,435
184,14.340726026313483,14,4205,4575,-1310,-4346,3887,-2363,4160,2342,-2684,6427,106,3237,148,7344,-7250,3580
185,14.412636287630782,-42,-6574,-3927,4471,-662,1208,-8110,7266,736,3420,-7262,88,-4121,1,-5868,-1133,-7074
186,14.481981059253446,-20,-5168,8167,5034,-4723,-6689,1922,846,-223,-5336,-1068,225,-7744,-103,6265,1994,4251
187,14.554227883396162,63,5378,-2016,5200,-7038,4742,976,4905,7287,-4344,-6138,56,-5165,-41,6441,1199,-6157
188,14.619302540899653,6,6083,-6891,852,3281,-205,6275,-3419,7184,5857,-2386,87,1173,15,7644,-3356,2003
189,14.693982709993607,-21,-4018,6693,-7792,503,-7004,6527,4498,2255,-4184,-8063,243,2221,10,858,3001,7696
190,14.762607314147399,-22,-2472,-3006,3283,2059,-4487,4973,-2444,4112,186,-6222,58,4924,-61,1186,-1151,-8178
191,14.8378425766942,-85,1170,-687,2783,-5351,-4396,4887,7584,-3382,4867,-3307,250,-1044,-73,4800,2535,7213
192,14.914054170791735,-59,-7112,-184,-4608,-7941,-906,2707,639,4313,-1291,-8117,84,-3298,19,6421,4610,7767
193,14.979763037532956,74,-131,1489,-4717,-7744,3187,-995,-3966,-7454,2664,-8041,20,753,26,-3094,112,-3590
194,15.05419131907396,-69,-5814,6391,1473,4562,3432,7355,5517,-745,-2311,3765,106,-149,-58,555,2836,-6929
195,15.126970571066288,-65,-8122,-1099,-3971,-3716,5409,-5052,4061,-5980,-4248,3316,52,4206,-34,-609,-6552,6904
196,15.205080944000992,-105,-5742,1163,4721,8122,3705,7864,-607,-270,-4866,-7129,125,-119,-95,7457,4219,6315
197,15.28512986749175,138,-7394,-7718,-7634,-525,-8070,-3216,-5061,-4389,1333,-3913,44,-1780,-7,778,273,2880
198,15.369268863234467,-102,2382,-5725,3463,3249,3992,1721,-619,-4186,1434,1803,60,6862,61,3540,2504,-7207
199,15.43064175731126,110,1484,-7969,7909,-309,7394,6082,-2660,4662,-4294,5032,106,2806,26,-8084,-4775,-5932
200,15.498796798590456,32,7894,2243,-8151,1536,6436,7229,5946,-4783,1386,106,231,-232,81,-2129,-6131,2449
201,15.570069001794003,-46,-3633,-2589,3762,2235,357,-7162,2087,-3000,8064,-2989,111,1458,90,6287,494,-1106
202,15.638120978726407,79,-1333,187,-2783,2587,3119,-6414,6660,4705,-3658,-810,106,-4137,88,1031,-3328,5836
203,15.705621711081983,90,-3020,-210,-1152,2342,-3791,-2642,6746,6346,-5691,2982,125,4414,32,2024,-900,-4476
204,15.78338525752188,48,6303,5483,2225,5391,-4982,2837,161,1025,-2986,-6351,112,-3499,145,-1145,4407,6191
205,15.851075012455391,120,1405,3655,-1201,-5883,6559,-3353,3209,1202,-6520,-7080,101,5855,-83,-1637,4858,356
206,15.924996525320259,106,-4047,-5825,3048,-5829,-5487,-6348,7173,-4518,7109,6156,103,-2678,47,-1292,6528,-2326
207,16.005463693338665,-32,-255,5780,-4642,-905,7270,-510,6310,-3378,-6994,1931,121,7729,107,3259,190,3425
208,16.080188338333308,101,3770,-6472,-8188,-5925,2291,7771,-2555,-7818,-641,-6406,121,-4297,112,-3084,3213,-5387
209,16.14725158178113,146,5684,4670,3550,-2059,-7680,3041,5441,-3605,-7200,1966,52,2224,-94,5604,2693,2977
210,16.221246223290404,105,-7171,1826,3547,4793,-369,-226,7496,1400,-8052,-3118,121,-3546,88,6270,1452,7472
211,16.28645944033066,-40,-7407,3106,-4722,-2718,-3589,1067,4393,-1123,-3876,-6669,120,5417,87,4284,-2014,-2405
212,16.354670931791503,-30,-7944,7827,3472,7941,-7473,8043,-4925,3492,-2871,424,104,-4272,-104,-675,6831,6458
213,16.426683829802702,135,-5096,-6001,3608,-154,-7309,4939,-7439,1181,-58,-781,16,-4562,83,4681,-7514,7979
214,16.494970160519514,-22,1965,2618,-6662,3602,-916,-5428,2762,-4502,4901,-7740,40,-328,0,-286,-4533,-2029
215,16.567665592545154,29,6909,841,5939,5542,-6552,2957,-7540,-289,-5709,-7229,59,6777,117,8129,7042,-2532
