Counter:,Time:,Y:,F3:,F4:,P7:,FC6:,F7:,F8:,T7:,P8:,FC5:,AF4:,Unknown:,T8:,X:,O2:,O1:,AF3:
49,5.661311312060453,109,-3282,5169,1499,-1962,3570,445,3889,-1961,5837,386,26,8091,32,-816,2754,6874
50,5.729297430447603,120,-2437,398,7593,2531,-8031,-9,-6447,-695,-3183,-4367,121,-2622,-8,5279,-6593,5335
51,5.808728823163391,-35,-2333,2171,6380,7319,7334,8187,-2282,-7853,3453,1137,39,3043,-10,2527,-8178,4760
52,5.883126313696225,108,2255,-4569,5187,2105,5727,7533,-4054,-2882,1747,7651,99,5188,119,-7768,-4522,-5171
53,5.952043004774745,33,-408,-1115,3913,-6897,-481,-177,-4094,364,3258,5830,50,-1780,-52,1903,-7109,-5377
54,6.02561255931011,-100,5087,3608,-4726,-2475,6874,-7158,6101,7095,-3417,7526,254,475,138,5807,3253,4149
55,6.094821764966247,84,-1978,-8108,-7282,-8027,7645,5638,3554,8115,-6196,6474,32,4810,2,7534,8025,-1138
56,6.174292501748031,-59,1034,-3592,-6388,4735,-2567,5396,7201,2496,4766,-5160,47,-399,111,36,6560,5868
57,6.246422576651435,34,-4013,3626,2939,-3260,237,-6638,-5427,-6174,1433,5908,243,6614,41,-7075,5546,871
58,6.314118746378314,-90,-5919,-4494,-691,-7443,1516,-1859,-821,-5732,-6156,-2379,51,-7237,119,-4575,4280,-2209
59,6.391971672272484,140,-2170,4868,2168,-5091,3179,4212,4572,8008,-976,6258,234,-2844,78,-7298,-4935,892
60,6.466077503533482,87,7175,-6480,-137,-498,8063,7343,-7873,5714,1172,6635,27,7771,-86,8059,176,-3649
61,6.534674310249343,-9,5198,-4018,5140,1136,-7187,-4392,-4850,7523,3918,-6013,91,-2324,146,-3042,3138,8036
62,6.609906151573014,58,5010,-5080,7521,-7227,-1142,6769,4424,-4112,2279,-649,35,6910,72,6436,-2603,940
63,6.679457907195046,55,-1262,6728,2188,7981,3090,5358,-168,-4446,-7963,-3988,38,-856,-50,7689,-1732,6103
64,6.751126116975895,1,-5145,1842,801,1436,6710,7669,4173,6315,-3127,-230,98,3032,67,3745,5186,-5300
65,6.819597621394619,-16,-3979,732,470,-4448,-6374,5919,-7950,-5188,6534,-5439,225,-7881,117,3360,2680,-4108
66,6.883604857281539,65,4625,1401,-7007,-5069,-2004,-2001,-3725,-35,-332,-5362,112,3227,104,2534,-5618,2957
67,6.955121677938884,146,7343,-2884,5010,-7716,4117,-4880,-5423,7327,4059,-4,238,-3913,-99,569,-7592,7667
68,7.023858327150185,55,6235,-5866,-2598,4106,-4429,-754,-7657,-5206,2104,-6487,52,6869,130,-6129,5255,-535
69,7.094405231050166,-60,6228,-3333,2329,2856,7458,1263,-3203,6291,-6850,6242,252,-5154,-43,-5417,8032,-6270
70,7.161726776844307,-88,-5086,1322,-4340,-3368,-5397,7321,-1405,7204,3730,-1726,231,-839,-40,4175,-2370,-2056
71,7.228580898028306,94,-5925,8091,3673,683,-3383,-674,7640,-3259,3053,901,43,1232,-39,4579,450,-7737
72,7.302618732479596,-85,1415,-4851,1816,-1554,-744,-8036,6304,-2596,4728,-6431,56,-6425,136,-3815,4287,474
