Counter:,Time:,Y:,F3:,F4:,P7:,FC6:,F7:,F8:,T7:,P8:,FC5:,AF4:,Unknown:,T8:,X:,O2:,O1:,AF3:
49,4.134279158977824,-17,-7849,-2106,7592,-2598,1228,4300,-3512,5912,-7827,-2390,18,214,-85,701,2603,-2996
50,4.202948666685199,33,4981,-377,904,2732,5964,-4578,3634,-1902,5832,7824,127,-7524,9,-7410,4973,-5604
51,4.2728087600418245,48,6005,4481,-7148,3678,4749,-7746,-5858,-4568,-7930,286,54,6815,-56,-460,-3838,5609
52,4.342135570243056,35,5557,6713,-6521,4232,1020,287,6859,6390,5402,-8098,240,3026,112,3272,1458,5666
53,4.406935674590362,118,492,-6465,-1594,-3395,-2695,-5141,-2707,6502,-3492,-1246,57,123,25,-1103,1848,6978
54,4.4833563909517204,145,7516,-1812,3604,5548,-4043,-517,333,6099,2636,-6515,97,-5601,110,335,5140,1853
55,4.551099174843746,-85,-7885,6713,-6077,3186,-4973,-1110,2875,7145,-7405,-924,108,3983,-41,3885,6442,-1108
56,4.622656622525761,85,-3566,2515,-7787,437,-5399,7907,-6454,3745,-6730,841,242,2230,91,-7551,-4008,7222
57,4.696563595192326,147,8059,7999,1316,-5279,5790,-5175,-5170,-6032,-986,7256,227,1887,66,2082,-3016,-7749
58,4.768113345122298,-58,-1583,853,1879,116,8129,-4060,-7500,-2423,1404,37,112,-1610,-49,-5241,-5813,-3511
59,4.84280335023275,25,3487,-887,1710,2912,-5285,1922,5094,5748,-4735,-132,87,5748,2,4319,-4012,4179
60,4.91016210182843,76,-6836,4469,-1220,844,4969,4187,-5812,7280,-1861,-7154,241,3419,80,-5756,8037,-833
61,4.985608197250619,-57,-2067,1256,5252,1248,7437,7626,-5797,7865,-6085,2183,113,288,-14,4725,3381,4425
62,5.051164391909663,98,5165,6877,6546,-2724,5595,5748,3714,3245,7850,2519,83,6218,142,3861,1558,3417
63,5.1204612664085065,103,3559,-3733,-7382,-2501,4681,-7911,-4708,-5088,-4763,-4850,17,-959,-53,7738,-4061,-145
64,5.191630405265262,7,-5886,7974,-3832,-385,6124,2103,-3250,5293,7794,8124,44,-3345,-64,-5072,-7207,-2779
65,5.260008253700801,115,-3873,-8076,-7035,-7679,5269,-3633,-1706,1832,5338,-4296,35,-2215,134,-2237,1662,-7445
66,5.338308932172113,22,-1312,-6727,-6181,2063,7485,-7577,1092,-1177,-604,7541,242,7709,101,-8065,-1827,-3082
67,5.41152439011352,-77,-6669,4528,7753,724,-1954,4044,1364,5240,-4704,-895,88,8131,124,7848,5286,-8041
68,5.4797341709627965,11,3407,-625,-3019,-4169,5235,-5236,-5387,-1703,-3142,-2029,59,4903,30,5763,-2856,-7537
69,5.5539811276779085,-56,3887,-2042,-2939,4797,-1963,-7588,7136,-3365,5911,-2354,245,2261,13,-4045,-3980,6542
70,5.621291126843986,-105,2750,-4857,5854,-1092,-2617,-7500,-1609,841,-1156,-2888,87,-6500,113,7142,-1008,-2935
71,5.694912427379194,94,1488,-5995,6858,-3847,7156,-5986,8071,-683,7603,6573,42,6155,-78,3491,7995,-2302
