Counter:,Time:,Y:,F3:,F4:,P7:,FC6:,F7:,F8:,T7:,P8:,FC5:,AF4:,Unknown:,T8:,X:,O2:,O1:,AF3:
73,5.642970134860339,24,6713,7653,-633,-2109,-7013,6559,3608,-6273,-3237,4770,17,-4961,7,-5349,3114,5236
74,5.706612155178128,147,-7790,-4464,4360,2727,3781,-6135,-6984,7094,-3244,-1759,87,4725,140,3596,-6777,-7030
75,5.772516886943543,9,6424,-4340,-3965,886,4126,-1047,6507,6729,-3642,4170,250,6732,16,4386,-7045,4578
76,5.84615144471838,60,5107,5422,-672,-2460,-958,387,3468,2114,5634,-7867,60,-3719,101,-1117,7862,4229
77,5.9152832452012,-86,4192,4845,875,545,1641,4792,-5905,-4086,-7840,-6135,31,-5449,-12,310,5248,5735
78,5.989755147337112,124,177,-3737,-1071,6409,-3343,-548,-7083,6273,-3761,5413,255,-3231,-104,-2514,3097,2246
79,6.063408521839164,-97,130,-6947,3747,-3634,-981,-7219,-6847,6853,-1724,-659,33,1186,123,-34,6651,6986
80,6.129658797140713,-10,4026,-40,1138,-7298,4672,-1559,5528,-3895,4060,4523,240,-6923,50,1823,-13,-1591
81,6.196543709332883,124,-4588,-2104,-1122,-1553,2107,3272,2681,1126,5463,232,97,-2676,-8,-2588,3522,-1380
82,6.2645854225958955,25,324,5691,-7447,1873,-5464,3920,1872,-4040,-2510,-3923,250,-7605,-33,-4354,-5787,1046
83,6.33831791288283,-6,-5224,-5964,-5276,-7139,1085,-5588,-5707,-4328,-4805,393,81,-1826,-8,372,-3701,5552
84,6.410637438017059,-12,4483,2915,3234,5053,-3325,2788,9,-7453,-4048,972,22,3181,148,-4856,-7165,-965
85,6.47728072632567,110,2798,-2612,898,1237,-523,7356,5457,3224,-8012,6653,239,7896,-90,1294,7614,5061
86,6.545522581141791,52,-7815,-1697,5134,4841,-1102,-5917,-1395,1399,-1430,1672,42,-4795,103,3701,6186,-5934
87,6.620662904746733,-100,-2925,-2314,2832,1143,1962,1717,-2010,4505,6938,3982,43,8057,-16,-6073,-5508,6638
88,6.687295074080172,70,-8129,-1827,-2706,-4146,6391,-4082,-2947,5877,34,7094,238,-4850,146,2802,5198,3881
89,6.755829871126801,47,1337,2775,-2470,-6048,-5553,-3131,989,-3120,-6729,7178,63,-1735,3,4453,2402,2409
90,6.824242359446532,41,1884,-7381,3048,-3881,1240,-6195,-5264,505,4774,-63,55,-6176,129,-2397,-5704,-6324
91,6.889860563774807,-22,3712,-4162,-5522,-6654,-5881,1531,2705,3394,6061,-1622,254,-5243,-93,-5039,-1330,3005
92,6.964719919430196,-67,6233,6256,-6529,-327,6710,-3448,6763,-5583,2065,4422,110,-1075,90,4360,-1278,-6454
93,7.048800326726809,30,3292,-3605,-4628,-3083,5839,8138,4274,-7635,-4951,79,236,2523,16,-7274,2413,-7741
94,7.123050704665052,-15,4612,3547,6834,-6733,5416,-5315,4151,7349,4359,326,119,1502,21,5811,6157,7855
95,7.189080738727604,102,-4623,-6261,-4249,7426,-3102,-3348,-2528,-5631,5595,5784,107,-7303,140,-7285,-6214,-3943
96,7.2606304886575765,76,6661,825,3483,3408,-8144,-3702,-7464,313,-87,-8053,249,7062,28,6346,1166,-2668
97,7.334010165309225,84,-437,-4504,4567,-3868,2268,3412,-3826,-1873,1035,-3382,23,5928,-6,5015,-4603,6405
98,7.405258419950862,131,-6373,5553,1086,-5751,-855,-441,6332,-2319,-5055,-7611,97,-5247,123,-4929,-6490,7663
99,7.475509388050095,33,-2271,-4612,4721,5507,-5026,-6848,-6763,6634,6321,4095,56,1214,30,1292,7692,1833
100,7.54849904526492,13,-2298,2438,-6783,-1681,5093,-2084,4026,-6521,5142,-1170,94,5026,5,-3955,6266,7506
101,7.615247108531889,-3,3358,1455,-1417,7958,6250,-335,2912,2209,-4195,6272,105,-4341,113,-7846,-3452,-1957
102,7.683514622521484,31,1718,-3210,-5930,3550,7855,5137,-2346,2422,5237,-4795,20,-7076,13,5691,-2541,-152
103,7.75522260402122,144,-985,3308,-3195,-458,-560,-5633,2309,-5531,4359,28,108,1150,-61,-6385,8178,-2653
104,7.831956789951867,145,-6152,-4337,-607,-4188,2166,5467,-3533,4039,5222,7824,53,3550,-18,-2816,7777,-360
105,7.900549320138816,-57,-1232,1556,-1296,-5119,-41,-128,-7873,5086,6910,-3226,54,2187,3,1503,-3697,-5287
