Counter:,Time:,Y:,F3:,F4:,P7:,FC6:,F7:,F8:,T7:,P8:,FC5:,AF4:,Unknown:,T8:,X:,O2:,O1:,AF3:
35,2.9932285441198796,67,7228,4030,-5261,-6832,-7129,-3095,1351,-6369,7765,1873,45,793,93,-7308,7098,3893
36,3.069106568962236,129,-4550,-4417,820,3506,6355,8168,-4759,2875,134,-6401,111,-3539,-75,-5140,6892,3017
37,3.14622478718923,56,1888,7161,-247,7648,6936,-1461,8116,-5687,-4169,-3410,228,-96,29,3905,-1265,1910
38,3.2178006239455685,123,7937,-6070,3589,-4315,-4142,6255,3934,2523,4288,-96,250,6458,-50,4514,6212,6192
39,3.287564495401662,39,-2590,-658,5565,7399,-1709,673,8159,-584,-5822,-866,127,-3172,76,5555,-5608,-1457
40,3.3544849027838066,83,-7018,266,-5455,2499,-5135,-48,-4818,3064,6409,2938,240,1352,-44,3908,3327,7204
41,3.4288280813994514,145,-2670,6053,-6103,-1074,1763,1011,-4932,1657,-5701,-4426,23,-2444,-27,-3819,-2924,1331
42,3.4960170547973033,-63,4927,-1151,7550,846,637,-211,-7747,2809,3273,-4035,242,-3732,123,-3520,4383,1286
43,3.574225360244104,34,-293,4138,-1816,-7095,5054,-5321,5374,1698,-3864,-1378,226,4630,-48,873,-209,-6673
44,3.6478462331264208,95,5532,7577,-6650,-2794,2342,3089,-4825,3431,469,-6603,47,-1784,-24,-4622,4635,-1908
45,3.7202457293513147,68,-6633,-1659,-5736,-154,-3402,3398,2121,498,1746,-1222,84,7450,134,-7608,-727,1761
46,3.7903957713682113,-26,324,2061,-6392,1253,4978,-1314,2033,6271,-5865,-6124,114,3263,31,-2430,-3878,3686
47,3.8561987217455083,-100,-1796,-7625,-4293,4726,1908,3621,-3590,3850,-6885,-5348,242,-3433,60,-4891,6224,3216
48,3.930821585352033,59,-4157,1172,6962,564,8095,-7904,3487,537,-4309,7493,111,880,-105,-2689,-5874,3329
49,4.004537397176208,-26,2485,-6759,-1457,1500,-2017,-5355,-8181,-7162,-6435,-275,250,-6423,-8,5128,6484,-949
50,4.0747237896888615,118,3810,2091,-2135,-5048,-3774,1785,5448,-1976,784,-2317,26,5057,-44,937,-6085,-2476
51,4.147959347316157,121,-5370,5921,-7096,2267,7592,6463,-7728,-5053,-246,-481,56,-4886,107,3574,-2855,-4888
52,4.225161813162728,125,5932,2480,-1639,-6865,-3840,6777,3217,-4018,4434,-5902,251,-5660,-31,-976,7117,-908
53,4.295831453442499,-49,5683,-966,5410,3046,-4540,-1158,2001,-3327,1011,6231,255,-6196,-30,-3307,7881,-155
54,4.361323927820745,31,1334,-2610,1958,8016,-3706,-1383,-1612,-3332,-6590,3324,123,50,102,-425,3374,6866
55,4.439525390821286,50,-7680,1269,-7509,-858,-6151,4721,-6681,1682,-7069,6936,91,2003,118,-3129,-5440,7569
56,4.513376768611988,-19,900,4126,-2750,3405,6669,5041,-2709,6971,5861,-1202,30,-5156,92,-6717,4039,2929
57,4.582603508036667,81,6817,-633,-1995,3533,-3807,-6998,2296,-5201,-6924,6319,253,3367,141,4650,4152,-2815
58,4.658619237110007,65,-1545,-3813,-820,-7796,-4564,-4786,2800,-4641,-3364,-1920,16,1237,-66,2499,-4613,1976
59,4.724792107238239,53,6534,3394,-7259,5153,-2928,1633,-2958,-4778,-6807,-2421,61,6856,119,1613,-2359,5238
60,4.795687975897483,150,4319,-4016,-2325,340,-5832,-541,-5731,4277,-7762,5962,61,-7763,99,7069,3999,6823
61,4.861997267298025,103,2482,-7475,-715,6581,3138,-5743,382,267,6235,7298,22,2267,-97,-2613,-2825,4569
62,4.929204629770201,33,432,-2803,2659,-85,6193,-3054,2460,-2371,5171,2478,237,1504,-18,3208,-567,-212
63,5.003128280899525,104,5556,7157,-5837,-7138,737,7326,-7974,-7521,1261,-2647,118,-5430,146,-5204,6854,3144
64,5.072237415779108,-75,-8081,-8113,5063,6311,-5435,-7642,-11,1161,763,7939,95,-7500,-103,-4311,-2319,-1056
65,5.145376751505872,-63,7040,-2609,5089,-2639,-7618,2305,2961,1537,-2490,-2161,52,8009,136,-4049,-2422,-6465
66,5.21360406612369,113,-6467,1022,-5028,-6804,6659,-2597,7792,-7406,7639,8132,47,-5568,43,-2438,-1036,-7214
67,5.288745672687306,-18,7403,7368,-5505,-64,4698,7484,783,4194,5534,8026,97,961,-36,305,4199,7364
68,5.3548060701051385,130,3374,-8175,-5174,-5807,-6932,-2667,1432,3025,-6359,-2042,85,-4373,-19,5056,-6288,1976
69,5.4276357851386345,17,-6882,6144,6136,-6936,3429,-1424,-3898,4534,2712,-776,97,191,67,7204,411,1250
70,5.496088900483034,23,-2805,-7170,3494,7253,-5835,-4575,647,-3630,-882,3257,255,-7941,18,-6783,4577,5435
71,5.568061599122457,-95,5810,-4297,5242,4678,6011,-5437,-2639,-4816,4401,1762,115,5269,43,7431,2467,7205
72,5.636640872069776,-31,4004,-2224,7197,451,6800,7218,-905,-704,5414,2227,95,-1834,-29,-5105,6547,-1398
73,5.702904404610954,-59,3882,6254,-339,-3689,-213,-3451,-2660,-3130,-2191,8088,21,7892,76,-7590,-5687,5824
74,5.776173319163767,26,-2300,-201,-913,-3747,-5546,-1850,3055,-2283,-5599,-437,127,6553,-47,-4661,-1620,1684
75,5.841971137706369,71,-5773,-2814,745,-7762,373,800,-4738,-7252,1613,2822,43,-7883,102,6451,8077,-131
76,5.909608718987147,40,-2382,3826,1227,-5125,3620,4658,4288,7885,-251,491,254,7776,137,-5581,-6840,6328
77,5.98086210546348,40,2198,-7962,-3593,7276,-6834,-7917,-7301,3113,-566,5060,55,5256,-10,8005,6568,3334
78,6.053483553538935,20,-4709,5136,-7687,8174,-5508,-579,-2521,88,7268,-1770,114,-4367,31,-1222,95,1927
79,6.126848689992281,131,-2883,-1098,-5003,-1847,-4853,5408,-34,-1643,2081,-4815,57,-48,31,1088,-4728,-73
80,6.202545817661637,12,1986,3710,1783,-1297,5802,6960,-453,7283,1287,-2688,99,-6952,-52,-220,7034,-1698
81,6.271258945963919,14,1421,-1802,6626,7007,-3562,-6831,-1073,1992,-6865,-2377,31,7113,-57,-4070,3041,-3211
82,6.343393725049126,70,-2518,-1444,4243,1309,-4252,-4387,357,2160,-3716,-2362,113,206,72,2096,-2061,-3303
83,6.410010071225589,-55,-5519,2412,-3956,-6528,3768,-7773,232,-1532,4639,-802,43,2071,136,-5311,-3322,6152
84,6.483267439150339,-89,-2419,81,6137,-4052,-2923,-4067,7014,-4165,-2159,5269,228,4185,-11,1222,5634,954
85,6.55335760976246,77,6091,-5213,-3723,3079,-6335,5422,370,-7942,23,3693,118,864,140,3828,-5527,-5047
86,6.623569233795697,-40,1996,526,6326,4676,-7967,-7945,-1511,-4397,2550,-5212,33,-6500,90,-5091,-3747,957
87,6.692262262412091,-105,-7665,-4500,4798,-3360,2454,-611,6235,4827,2945,-5534,83,1379,111,400,-7180,-5026
88,6.765840370005281,-32,3550,3868,-4502,-289,-3342,2272,7130,-5947,5856,-5542,109,-8096,78,-5988,-2452,3203
89,6.835792836386418,-99,-5986,-2857,-8055,-2178,-5950,7530,-7373,-2093,-6718,1407,55,-7471,-99,2860,-2547,-5973
90,6.909574079102955,2,6340,3707,1795,1785,-3529,4540,-6924,-4678,-2116,6910,111,-7500,69,1175,3618,-4142
91,6.976497480055338,42,3393,-5747,815,2108,-1034,-4097,-7346,-5726,-1033,2474,97,-3800,69,1387,1046,2167
92,7.045503122935238,-100,-660,6550,624,-3956,6593,-7472,-1548,-6216,-4596,5225,228,7450,-24,-7529,7424,-7097
93,7.117721721987132,-7,-5115,-3092,5640,-1930,3740,-1388,3797,-524,-1250,1253,43,-4461,127,-5867,-7570,-1678
94,7.18784182830164,-55,-4790,4841,182,-4542,2446,-2270,5561,-1404,-5214,6908,84,-6472,73,2181,-4451,-6525
95,7.255742843763431,-70,5941,-7911,4665,-3026,-5135,-1738,4810,4413,-4191,-5906,101,-2695,103,-480,6703,-7028
96,7.324954187684025,68,-6909,7659,1161,-4469,-6845,-7196,-7213,-7187,-5573,-6330,41,-2884,123,-5204,-4529,3165
97,7.392742302782524,136,3999,-7005,3506,2876,6346,-4236,-3791,-6040,5541,-453,111,-3669,63,-8077,-3624,-2042
98,7.462343238487049,69,-2660,-5813,1823,-7660,2507,764,-2741,-6871,-3584,-3729,228,-3317,8,-7847,-7263,-6397
99,7.527484609841576,-70,-3579,-8107,6978,-4621,-2212,-8032,-2027,-6084,-2526,2681,230,-2782,148,-1051,5292,-7766
100,7.602902052520052,-58,-7135,4403,7563,-3491,153,-5382,7167,7213,7376,5569,91,-6055,98,-5233,-1642,-6285
101,7.672862216653232,94,-5651,1195,-1671,6389,558,-5364,606,-3250,-6307,-1060,103,-7289,54,-7311,2927,-8124
102,7.746784584823882,-29,-5221,-7727,6141,-4575,7012,7895,-265,-7958,-2563,4723,90,3649,-67,-3857,-3775,2829
103,7.815547320861549,52,-853,-1976,5067,-2908,6313,-1863,-6962,-6302,4109,2538,46,-3105,-5,2038,7924,-4411
104,7.891275667191967,48,-6160,-6013,5830,-1202,-5123,7981,7385,-7192,2545,6270,58,-6581,25,896,-5638,1539
105,7.954806070105138,148,-4561,-5609,4178,2849,-3042,6346,5949,4686,1406,2024,107,-5183,-37,-4250,5465,6427
106,8.031120728549466,26,88,2378,-6782,6267,681,5305,-4674,4369,-5808,-1113,232,-919,70,3780,-4931,-793
107,8.097092174165917,-35,2828,-117,7250,-1900,2343,-88,-1744,-3186,1305,3898,18,-284,22,-2846,-5069,-3971
108,8.171729577970744,-84,-6731,-3400,402,-6249,-2656,-7947,-5681,-4071,2067,4161,239,-5514,-90,-3105,-6727,-4283
109,8.250272735631398,-57,243,94,2998,-3714,-5839,281,-5582,-5822,-7978,-7108,92,4529,148,-1872,-1386,6979
110,8.316210396669439,-76,251,-5727,-4044,905,-6428,3769,3401,5346,-2139,7730,243,-7656,-38,3327,-1706,-3647
111,8.39167060463704,-96,-2416,-3653,5201,-5997,6234,-4088,5422,4771,5904,3321,230,-233,113,-3347,5695,7276
112,8.47142273702127,148,3157,-7359,590,-1321,-913,6308,-3611,6400,-2373,-1876,120,-4489,134,7779,-3201,-7502
113,8.545632487934842,-12,-8034,-1317,-6208,-4797,7251,5981,5968,-1435,2973,-3822,44,-7182,63,-2031,3749,7337
114,8.613570709198171,-55,-6436,1170,5118,-2306,953,242,-4102,450,-773,3899,240,-6818,109,-5825,7438,-2110
115,8.679528469922102,7,-6867,-3448,-5228,2844,-5914,-2146,4463,7818,-2423,-3824,240,533,-11,3747,-5590,6589
116,8.75338797311774,123,-5752,7689,2201,-2635,-3403,1548,7481,273,-6685,522,95,1870,107,3271,5287,6250
117,8.822691262409952,54,-1009,5465,5757,-2638,5104,-2421,-6943,6163,3108,637,226,-1596,-80,3798,-7913,4395
118,8.899349326125957,150,-2694,7309,-7205,5086,-7848,-3048,-6786,-1146,-4699,2064,126,3145,107,-6154,3999,7075
119,8.974962633828627,12,5665,1988,-3103,6491,183,-6506,6296,-7142,11,4960,29,4012,-37,6354,-3513,-15
120,9.042574983588821,-46,1649,1609,3791,1820,-3364,638,5025,7150,-3020,-458,91,2776,-30,-6629,-4307,-230
121,9.117587438979278,65,-7052,-4848,3973,7829,-7745,6911,5720,4453,5547,-7267,57,-3763,40,-914,-4901,6493
122,9.189432697057107,65,-7165,-4848,3540,7829,6408,6911,-3039,4453,-5501,-7267,36,-3763,40,-914,-6924,-3704
123,9.261083373069415,128,-2658,4338,-1503,6003,4965,-5110,7597,250,-5151,6121,100,-4498,40,-2444,5783,-1823
124,9.333338750269956,-57,4728,-1696,6241,-2734,-2438,1576,2357,709,2082,3604,235,6745,-10,4713,6073,7893
125,9.401697354325389,-71,-5199,3123,-2576,5494,2588,7340,4788,-5503,580,-6691,111,5252,114,-4370,2156,-6442
126,9.470390382941781,35,6859,-7325,4358,-1495,-499,-4646,-1547,-3031,-3625,4250,88,7003,-52,-3286,-5278,-2511
127,9.54354810774287,126,-5680,-3253,-5125,4636,-3200,-4324,-3358,2241,7390,-7414,226,589,-72,-3495,2686,4090
128,9.609958752878638,127,-7285,-5134,-5021,5101,4194,-8021,7703,7746,-3586,972,39,-7410,-5,-4544,-6624,8047
129,9.683768220685998,-35,-7336,-117,-6733,-1900,343,-88,-6342,-3186,-231,3898,241,-284,22,-2846,5604,74
130,9.753431166059755,-21,1763,4754,-3688,7972,7320,4014,-7658,-5579,-5769,-3408,235,-6071,-4,-6191,-3841,7563
131,9.824806005957205,131,1608,-3379,-1222,5369,-4737,-3891,-7341,-4037,4448,4504,120,-4402,84,3184,-6655,-1405
132,9.892082220544873,-70,-500,-2090,1572,2811,-5028,4192,-3103,-2688,-6952,5610,112,2868,-92,4184,-4589,35
133,9.963580224475002,-7,-6557,6825,492,1338,-3969,6604,3279,3564,7128,1737,98,-4722,46,-1723,-1002,7388
134,10.034868678488419,29,848,-1181,2449,6485,-7097,5384,1302,6184,-732,-340,36,-6213,109,-1317,4645,-6254
135,10.110207005382012,-48,-17,-1876,-1538,-3715,-1464,2851,3739,5131,3689,-3748,230,7980,62,-4823,-3468,2499
136,10.177197975491213,87,5029,-441,-4975,3581,-2682,7667,1145,-1016,5912,-1727,112,6007,88,5943,4967,4696
137,10.250319777449436,-24,-2691,-4098,-4716,2109,2285,6026,-5476,2847,-7210,-6730,85,3053,50,7305,5882,-5556
138,10.316255727875912,109,4024,3229,2110,7924,-4311,-79,6395,-3031,3727,-5457,94,1866,-104,3139,-1409,7529
139,10.382196810137085,17,7805,7915,-6229,1100,-6718,-1586,2093,-4395,3586,-7347,25,5930,-34,7242,4964,1421
140,10.454705785502139,138,4716,-4857,6427,-740,-6873,5223,-6171,-4382,-1301,546,244,-1200,-24,5719,-5160,4407
141,10.524239152049848,-33,-3790,-2138,1955,-1556,5902,2349,-6662,-1503,3965,7221,126,-5737,64,4779,5095,2232
142,10.598200864286493,-6,-4643,-924,-5883,-6754,-3288,-939,1648,2315,4589,817,238,7473,50,6455,-5566,3850
143,10.66613823024404,144,-4901,4104,6285,5798,3226,3735,3270,6939,2313,-803,29,5744,117,-4554,1877,-6215
144,10.737266742076127,115,7586,-2911,6026,2204,-7809,650,-7425,-2142,-4622,-774,30,1146,-98,7022,3500,-5642
145,10.80318130985804,93,3998,-1877,1932,-3540,6256,613,-2095,6299,3943,4607,59,1152,-10,3709,-5377,3190
146,10.870221887702627,95,-2781,2259,7005,4964,-6621,-4441,4738,-2987,-2431,6929,28,-1765,80,1679,-7358,6624
147,10.944174619228557,36,-3074,-3373,2014,3831,3381,-7899,671,-7281,3066,7324,99,61,89,-7226,6150,-7156
148,11.013281188190794,-85,4708,-6967,7863,-3142,5653,4949,7798,1984,2138,-6247,243,-7341,2,5774,6935,7860
149,11.087806546938113,-45,1817,4164,-382,-4070,1829,-4340,-203,5119,5224,1721,20,4834,125,6987,-5715,7455
150,11.154352330387518,-17,-2803,-4377,-7288,5132,-7301,-3535,5016,-5229,1883,-940,252,3371,25,-4470,2832,7462
151,11.227448473172265,40,278,-2372,4060,-7323,2021,-3230,-355,-6486,2142,733,106,-6083,-61,-4420,5022,3930
152,11.29350630467275,103,-6896,6144,-4257,2546,80,2252,-793,-7980,4974,-1584,36,5561,125,1499,2674,302
153,11.361291853853901,130,2451,-6639,-3112,-1528,745,4005,-1904,6635,-7564,-5415,19,3005,43,2568,5368,904
154,11.434447868043424,-56,-3988,2002,1417,8082,-4242,-1656,-3216,2365,-2994,-444,105,2975,7,7032,5718,-6444
155,11.51091220499969,134,-1653,1567,8063,-3793,8117,-7505,6330,-662,-3565,-5036,120,2602,-58,4834,1660,7146
156,11.576472248534754,-43,4992,-6426,-517,2159,-3086,5896,3653,6797,-1227,3638,40,-5942,-55,4749,-1898,4330
157,11.643598784610482,5,6239,-7895,-1897,2588,8064,4300,6854,-1550,-521,515,93,1160,0,-339,7551,-6908
158,11.721199822951704,37,2126,6595,4394,-1749,1600,826,-7460,2202,5551,5113,105,-7342,99,4921,1198,6646
159,11.794783917685372,-55,3453,4617,3475,8183,-5160,-4160,-4019,-7856,3170,3212,90,4659,124,-2417,7352,-1203
160,11.865585275055649,-79,-3914,-5817,-7911,4211,-1755,-5193,4831,1688,-8014,-3839,106,-7977,67,2203,-3764,-1556
161,11.93811648837105,62,7128,-97,2198,-2347,3426,-8026,-5254,989,-6409,-6301,62,6262,16,-2100,-390,-7572
162,12.007591694125546,-14,-6832,-4684,-2777,-6215,-91,-5194,-7736,-4485,-7825,5028,58,-6386,-76,916,7222,1704
163,12.078463186569989,-86,-1242,-5223,-766,-993,4026,-2147,-4989,618,218,6436,20,-340,-6,7424,-3249,-7000
164,12.147903324787404,144,2867,4299,-755,-2335,122,-501,6715,5528,7272,-5812,250,-2845,134,-4275,-352,-5953
165,12.221156843836132,105,-7997,-4390,5614,-526,-7189,2287,-408,-4203,-597,3167,248,3031,45,-1470,-2111,-6583
166,12.288991573099779,86,-1473,-6434,152,3478,-4239,-6685,-6980,-3702,4630,-6757,60,3968,14,4288,-4285,-7895
167,12.365236096469939,-83,-6164,-3494,-4403,1855,2294,-2025,-85,-508,7009,-1023,37,3017,-21,-7442,-3498,-1064
168,12.437178431754083,39,-3372,-5449,416,5370,108,-4572,6534,-3706,-2304,2448,20,2869,107,4162,7789,-5009
169,12.508345432346381,133,-2147,-594,-579,5649,2730,6984,370,7738,-5190,1141,99,-701,12,7936,-1258,-2477
170,12.579810934656777,150,4975,-3864,-5630,-5300,-861,4768,-6950,2608,2236,-8138,113,-4581,-91,7080,6896,5839
171,12.647909953407218,-47,-1309,26,-2501,-5338,5800,4717,-2458,8077,3303,-2594,247,214,58,-2350,-4140,3468
172,12.715820377232616,-60,1528,-8029,8168,4913,-6548,3617,-1188,177,-405,-2507,253,3217,100,1769,5267,-2517
173,12.787959005193844,-19,-4187,-6313,6478,2689,-2278,-6837,7129,7638,-5460,-3854,96,4337,19,5414,4148,6704
174,12.856944120734964,-93,3406,-3432,-4893,2140,688,514,4364,6447,-640,6056,110,6191,131,-5609,-5400,-1097
175,12.934198760234269,-35,-344,3109,-7566,837,-3835,457,-2317,4448,-3758,-5429,108,-8146,-54,6316,1014,3406
176,13.008680070733789,-57,-1091,5533,-6828,6552,-7944,1950,-7115,2614,-4737,-4047,102,-520,21,2019,-3824,2527
177,13.076804748657704,-93,-116,697,-216,8086,4005,-7154,6165,-4840,-1963,1956,51,5988,-15,-1795,-5535,6482
178,13.15248434255852,-90,-7385,-3316,-402,3500,1733,-5812,4658,-6968,-6862,4539,227,-4300,147,2089,-6355,-1625
179,13.220176235756487,22,-2641,-6948,-2361,2773,-2815,2453,2160,-7599,2283,6295,122,-5745,53,2817,1694,-169
180,13.293145365632531,148,-336,4074,-5497,-5454,-5877,762,2165,213,-471,-3819,51,-3387,-67,289,4568,6216
181,13.364033964192624,132,-2374,-5819,-841,-6753,7291,-6534,-307,-6513,-1761,-7961,103,-7728,108,-1643,-2177,-7949
182,13.43619226418685,99,-3111,-6960,-1721,-5073,-2714,-4911,997,372,-376,5828,39,405,101,-6938,3979,-3934
183,13.503791784360306,-42,5761,-983,-7993,6333,-5922,-7875,-7451,2037,-7258,3439,122,7191,-9,5542,3796,-857
184,13.582680485557093,-43,3098,-969,3908,6489,-5730,-967,5640,-1899,1774,-245,93,2526,119,1582,-3304,-1423
185,13.654654039502297,-97,-5534,-1603,567,-1611,-2292,-2644,212,-7473,7208,6798,50,3395,135,2864,1850,5556
186,13.723873081174933,45,6699,-4126,5995,1511,-7678,-7010,4552,-1413,1640,-4515,227,6532,10,2916,-5394,7836
187,13.800815106410731,63,3619,-6979,697,-6292,-4145,2874,82,-2745,-2853,-4136,20,4227,-55,7425,3718,-6064
188,13.875591497405216,-100,-2151,7452,3559,7210,-4091,-2562,418,2037,3128,7269,114,-6497,30,6714,-7176,2831
189,13.942230509184915,-83,-8070,-6877,7839,-5102,126,-1871,-6482,7948,-2458,7708,25,-2740,-9,-5444,7140,3221
190,14.018127350754487,52,-3502,6431,-1206,6052,-3533,-6218,-7281,3625,-1725,7952,98,-6523,126,6564,432,6029
191,14.096538363671742,126,3676,278,620,975,2918,999,-77,-7890,-6070,-2306,107,1413,135,3737,-1895,4197
192,14.169581049845084,147,3537,-3838,2800,-1233,-3658,-5058,-7702,101,-3809,2231,242,-7570,13,4483,1207,936
193,14.241260378601105,117,5955,-952,874,-4874,-5420,-886,-4096,2091,1640,-5694,120,5813,129,-3614,6979,6897
194,14.323891470249258,54,-3580,7297,2937,888,-6782,1507,-506,-751,-1192,-1493,234,-700,-48,2270,4408,-4950
195,14.395927889169476,-11,8029,-6469,-3202,6427,-5134,-5393,7664,574,7709,-5402,92,2629,-45,-1784,-7829,1318
196,14.466236590409029,129,1731,3961,-6602,-7869,8176,1005,189,1753,-421,3094,20,-3415,105,4804,3199,-8122
197,14.538282417692855,26,8033,7415,5564,-1803,1820,883,-6273,-5488,-7797,6846,94,-6997,-34,3089,-6537,-6755
198,14.60406099185535,112,3491,-4546,-2144,1859,-1713,-7321,-2037,-1957,3059,-7813,50,4348,17,-7408,-5413,607
199,14.68426002151094,-83,279,2969,5644,-6488,492,-706,-3989,3915,-2527,-4263,250,-6785,-34,-3608,3723,1664
200,14.761113522598247,-32,1023,2277,-6034,-1702,-4004,7073,-3954,2925,414,-7819,36,5134,83,-5774,-5624,-3149
201,14.837557332215734,146,-6865,-623,7113,1727,-7043,2612,-4479,1156,-3713,-2732,95,-216,-12,-5593,4445,-7381
202,14.90608400385743,78,-7672,-4848,-3229,-342,-7574,-5238,2583,1700,3771,-2627,227,-7128,133,-4536,-2928,-7833
203,14.981156330652663,26,5861,-4852,-2870,-1892,7959,6905,-7492,-6339,5728,-1657,101,-966,-62,4403,6542,-476
204,15.057751957046543,141,-4629,-210,3378,49,4903,-921,1214,-3372,679,1320,251,-5241,-56,2694,-4087,4399
205,15.125756036855126,-62,6895,466,-6741,5583,-7185,-3647,1319,2457,4185,6912,61,1985,-101,-5439,3265,-6017
206,15.195398454890103,58,259,4834,-8058,3292,7691,3212,2633,-6490,-4231,-4593,56,4672,4,-1446,-344,-2187
207,15.26515291798259,41,-5207,-5784,-2185,4859,-3247,-7501,-2758,-906,6441,-370,106,6842,-74,-94,4390,-7577
208,15.341855029946394,119,3243,-2687,4606,6306,-2549,-4140,3791,-7027,1368,6859,20,-6191,-65,-2365,7667,-7180
209,15.409960463490204,-40,5215,6609,-5152,-7485,1900,-7229,-1083,2759,5532,2140,117,-7918,134,-191,-3569,7526
210,15.484606420352856,-7,6492,3064,-5485,7852,4627,-6319,266,5064,-6380,-116,49,5733,27,-922,-5286,-677
211,15.563682433516012,-64,7751,-2375,-7,7724,-2884,-2488,-6410,4967,3011,827,84,-6820,-25,6430,-4045,-2702
212,15.64072025299945,108,-4657,-3627,-4493,-881,-5599,-3753,-7334,2378,6005,-2528,104,-3864,54,-5518,-1162,4492
213,15.706559126219613,18,3349,7820,1668,-7431,2413,7167,-4084,2935,1491,-3570,248,4749,56,3364,2426,3656
214,15.786247965975935,-53,-8081,684,1355,2807,-5220,-6139,-4191,-4263,-6720,5750,120,4123,93,-7163,4821,532
