Counter:,Time:,Y:,F3:,F4:,P7:,FC6:,F7:,F8:,T7:,P8:,FC5:,AF4:,Unknown:,T8:,X:,O2:,O1:,AF3:
69,5.7025024108931746,-62,-3392,1149,-2806,-4559,7381,-3438,3503,-4979,-3384,-2970,124,5436,97,-5125,-7964,5310
70,5.77015282176069,56,1228,-310,-4829,-2483,3679,4012,6734,-4013,-1221,-2228,124,4569,-77,6691,-5579,-4838
71,5.842126375705894,-23,2013,5366,4421,-567,1700,-2806,3513,5814,-3569,-4706,57,-7447,122,-2024,5884,-2119
72,5.917013956452106,107,6037,-2274,-2895,5138,-7992,6217,-2679,-4632,-4077,-2731,90,-4099,71,-1918,-5401,-7556
73,5.985906271315824,114,-1181,-4054,-1188,-3924,3443,-3298,1705,-188,6005,6618,251,5965,-47,5153,-20,5716
74,6.060149806807806,51,-4684,-7353,-4930,5046,4060,-3474,2652,911,-2758,-452,123,-3554,-27,-5559,7467,-7281
75,6.12688247457069,66,-6988,7477,4876,2361,2113,3257,3920,2708,-400,-1276,31,-5699,88,-877,-468,4315
76,6.199440630018239,68,2595,6170,-2150,3781,5901,4649,-323,-2371,6113,-3944,225,1811,-16,-177,5540,-5329
77,6.2706542447756854,32,5966,-5308,2922,-5034,-6561,-337,1783,5214,7250,-5945,82,7237,48,1397,-4361,2559
78,6.345792857769063,16,2227,8119,-6237,-1600,-5726,-3024,-2873,-3159,7147,5042,249,5697,148,-2289,-6149,4239
79,6.420773666845568,102,8176,4026,-7397,-602,5094,2768,6448,-1466,7780,418,92,3154,24,-5472,-4810,7294
80,6.487691935963256,-32,597,-673,-7433,-7377,2859,327,2333,-7187,1336,3673,30,-4920,58,-7319,-6974,-4635
81,6.562299831718588,146,-7640,2358,7852,3387,1747,-1951,2651,1079,-3772,3780,24,-3209,-103,-4796,-5019,2427
82,6.629877969247481,-93,4287,-3234,-3374,1865,-6046,-442,3274,-7773,4395,-5591,88,5575,41,1138,7976,4408
83,6.712544556085607,-17,-4768,1481,-7744,-2605,6982,7682,-3155,-1915,2108,5780,38,-222,-39,1494,3110,1134
84,6.783519112876842,48,2983,-6524,-4930,-7238,717,-1305,-3917,4717,629,-760,224,-1045,13,4483,118,6727
85,6.851712215263359,124,-5899,-1528,-1047,-7246,5040,8127,1699,7521,7308,221,83,-2015,-95,7763,-3655,-7437
86,6.928223166384772,70,-5747,-3345,-1285,1745,-6901,2402,-4493,-6347,4153,-2813,22,-7514,139,4222,-7153,-2388
87,7.0044591366971085,101,3560,2669,-4597,-627,-8030,-3263,-575,5708,-5300,-1409,55,5576,46,-6583,-4162,21
88,7.083001011399088,-3,-6854,3071,-1001,4190,5535,-8080,2266,6383,-4616,-4703,28,-118,34,2420,-5020,1432
89,7.153549198257742,-100,8182,-5371,2888,4017,972,-5823,-7613,-4703,4016,-5954,235,7586,-67,-1651,890,-2908
90,7.225887540119187,-45,2234,5896,1233,598,-5137,-5679,-6929,4948,4515,-2560,82,3812,-95,-5301,674,-3987
91,7.29307694116993,-96,3551,-1504,-2227,5953,-1230,-6830,4637,4071,942,-1127,94,-1707,95,-5043,-3403,3138
92,7.367863168180914,109,5192,-7940,-3321,7615,-3574,2081,6563,-6225,5788,6362,82,-4175,87,-3159,-1179,-1680
93,7.442031436764036,-90,-1109,-1933,6357,7787,-6767,493,4504,-6653,2031,-1024,108,-7037,-82,-4542,7102,4171
94,7.510419121216073,40,306,-7143,4044,5297,4213,-4171,-4090,-7293,-7416,933,241,946,81,976,5147,-2026
95,7.578570741272139,-59,-3118,-986,1435,-4028,-2460,-1223,4503,-3340,536,-2008,33,6675,-80,-4668,2860,-6478
96,7.650628970489812,-72,3387,8041,4039,-7254,1792,-3512,-716,-1636,-1383,5644,238,-7296,44,-4120,-7917,4051
97,7.71977017933624,-8,-8095,-815,3211,-1490,1363,-7197,1637,4316,6837,5681,235,-5125,-5,10,5453,2748
98,7.792250929610472,-27,2554,6193,6497,2938,7525,461,4707,6685,-290,-7653,25,2833,47,2797,4371,-6027
99,7.857500069493595,118,1218,6773,7732,-3794,2575,3619,1037,6054,603,-3836,233,947,64,-1222,8152,4857
100,7.933509383773567,68,-4234,-1784,-4772,1955,-1546,-1630,6953,6783,4127,2100,16,-4565,44,-5847,2762,-5708
101,8.012995943712326,-73,-1088,-1207,7763,-1518,-3286,3970,-2398,6116,1352,-7978,56,-3281,-9,5700,-1197,6848
102,8.080256335143018,82,-3527,7900,-2990,-4290,8060,4770,-7451,-8157,2474,-1052,88,5122,-6,6792,-7023,-5237
103,8.154641851394898,115,-4371,3279,-3708,-1279,7072,-3023,-4327,5500,-6725,-2186,85,3054,147,-4748,1465,2416
104,8.217989218870612,137,1927,540,-3851,-372,-2048,-5266,2451,-6622,4792,7096,36,7037,-96,4624,-2448,3887
105,8.296358321804524,22,362,-2987,-6061,5277,3439,8115,-3527,4156,7892,3557,230,-1865,89,-6047,-7697,-3753
106,8.365285704205325,-27,2939,-467,-5702,1462,-4384,-3260,-765,-2986,6423,-2819,85,4818,91,5650,5063,721
107,8.44179408940939,17,-4391,5768,-6584,-2263,5147,-434,-92,-4489,7910,-813,16,-3420,-36,4065,-2328,3881
108,8.514653312492383,-16,-3307,6559,3742,8157,-8096,5630,-6493,-5964,7663,8191,242,5469,-91,6464,5782,-281
109,8.585991374241184,-1,4056,938,-3992,50,7707,-61,6606,-7547,5857,2006,17,-3647,-6,7228,-3459,-2702
110,8.663909731027713,45,-2267,-1228,-6721,7359,7507,-7313,5536,-8154,5412,-4917,86,1856,-54,2618,-6316,3675
111,8.738181063957628,-97,3291,-2964,-3061,852,6637,-1976,-555,-3726,-6838,-4079,110,-5643,-18,5069,87,7259
112,8.816975681518338,47,-4185,-3223,-2760,-1426,2176,5333,-1080,-5891,-3555,699,119,-6989,115,-1810,7820,-3692
113,8.886583459669126,-21,-4452,-3123,-1747,-7607,-4528,7088,7943,666,474,4645,48,7,144,2238,-1586,5371
114,8.957863360624716,39,6669,-3162,3012,-2452,1632,-5228,4630,3816,2361,3328,226,-72,12,-6398,-5361,-4735
115,9.02672745039761,-29,2249,-1213,-5852,-6621,1550,6142,5633,3294,-7564,-777,106,-3048,-56,6191,-1103,6110
116,9.104898122389981,40,3906,6649,2895,1109,-3942,2487,228,2985,-313,-6470,85,-8022,12,604,7337,-4020
117,9.182424749128122,138,-3673,-874,-5941,7361,2428,7400,457,6202,1069,7546,232,-2252,23,-2678,2270,3885
118,9.25748809521264,122,1095,-3618,-6209,6321,4450,-4774,2594,-979,-5930,-5408,100,-2257,18,8010,-6931,-2267
119,9.327605635609801,34,2750,-817,7502,-3408,5710,-6040,1758,2152,-159,2667,116,-3631,133,1092,1814,7453
120,9.400520881221547,9,-2958,-4460,-3521,-4042,-968,6542,-6186,596,-6463,-4218,59,6712,92,3318,7671,6296
121,9.468258105625988,-66,7685,-7998,-2927,-7064,-5942,7327,1787,4133,2604,4015,111,4812,-89,1760,-5180,5924
122,9.544281960104263,43,-5841,-4147,-4339,7143,507,-7484,3859,-5393,-2507,2151,18,-3749,-26,2815,-4878,-1964
123,9.612852252340865,116,3341,4499,-6853,6661,355,-823,1652,6168,-3478,-3090,46,-6426,13,-515,4990,601
124,9.686262292347793,-52,5506,-5647,7374,-6776,4248,-2394,4871,6274,4433,-1447,93,6065,71,-1708,-5033,3119
125,9.762903677601038,30,7917,7922,4954,-4143,-4283,4818,-426,-521,-5213,4643,239,8099,6,-5723,-2701,-7796
126,9.830042187957723,-55,-1138,-5827,-4010,-3817,532,-1686,-6966,3193,-4605,-545,255,851,66,-6540,2551,-1555
127,9.90580774008968,-96,-6328,4973,-2717,4704,-4728,4484,6084,904,393,-2132,123,-6005,52,392,7470,3059
128,9.977710731307827,20,-5655,3708,-7319,-4836,821,-605,-7808,1810,-697,3637,32,-6625,-79,7934,-2047,-5555
129,10.047497268367158,73,-521,7904,-6040,-4843,-3839,-69,519,3476,-3440,-7629,230,-4950,28,678,-1585,-3140
130,10.113205279802596,-46,7278,-1540,3099,-5854,7982,-3164,2780,-7198,-3928,-1303,227,934,32,-5514,-7794,-5503
131,10.191153144638623,-62,5509,-3435,-7038,-7396,5169,6209,4211,-1019,-7747,-4738,43,4841,-54,5372,1619,-3827
132,10.26003177460982,-91,3650,-7464,-1290,4814,4517,-5963,2241,-5198,-7361,1972,255,2256,-53,-366,6970,6420
133,10.332049376802825,31,3461,-973,1176,6862,-3650,-5568,-4565,-1158,3183,1798,22,-2722,5,-5387,-6190,-2643
134,10.408066816487729,-31,7117,-3695,-6341,-919,3335,-5199,-6719,1008,-4450,2318,122,-1267,-20,7344,2594,5531
135,10.476324922113717,27,-4091,4209,-7084,6540,2074,-3055,2937,-3658,-6824,2972,243,-547,115,3914,5688,4589
136,10.550597110349413,-100,766,411,1657,5804,-7759,4164,-5613,475,6814,-739,85,-6462,93,-5951,-7909,1835
137,10.62239361599764,-46,1417,2362,-365,4962,-2875,-5857,-6281,-577,-2746,-140,21,-2150,74,4224,4612,-6362
138,10.693759047531481,82,-8118,-1887,6884,-688,-1817,-2877,-966,-1831,-682,5157,52,-7042,-32,-8164,-4296,-3718
139,10.764563398471996,-52,-6283,6309,-4812,4176,5311,-6026,-8151,-5227,624,5841,92,3633,-104,-7995,7736,6326
140,10.835313009842432,100,-3859,-7662,677,5629,3089,6747,7874,-989,-1656,7746,123,4947,41,6603,-817,-971
141,10.90223127896012,-15,5975,1222,-4114,-1479,-5480,175,-380,1234,-2681,-789,108,-1079,112,-2167,-8092,-7671
142,10.976026634222068,107,-4115,-5013,-4404,3315,4682,648,-7715,-844,-4503,3950,126,1071,-45,-2681,-5497,854
143,11.057451744716882,101,901,359,-252,1579,-3400,4163,-1260,-690,-207,-586,245,5998,80,-6768,-6712,-6463
144,11.127396085693086,-62,-4532,7665,7629,-6362,-1229,2113,-6529,3605,-6894,-2475,93,-4389,51,2001,-2057,1633
145,11.195057187882883,98,6299,-1991,4787,-7040,1774,6588,-7090,-6785,-7565,5940,255,883,113,3715,2842,7586
146,11.263169891525845,-69,-6292,-6061,-5346,8076,6482,-896,4401,-6743,1999,-3143,240,-6245,24,-6271,1765,2616
147,11.337262465547214,-34,5833,5038,4854,7802,2678,6034,-1083,-1154,4690,-1332,25,5123,117,-4591,5354,-192
148,11.4056086676688,-33,5644,4047,2946,4800,-3489,-3588,-6266,962,-2176,3247,224,-2704,25,-519,-4957,2124
149,11.483324744637768,-3,-3635,-4026,-6225,-2583,-5396,6276,-3385,7658,-4348,-1874,22,-3001,109,-5447,5847,1141
150,11.550127547474817,56,-6338,-5464,5566,-1559,4140,-1172,-83,2041,7475,-572,114,4241,54,354,3062,-7709
151,11.62183168009853,102,-826,-7153,-1547,-5813,-538,5351,2926,7275,1517,-1285,248,-3768,-87,3547,-6181,-5087
152,11.689048450934315,87,3970,-6908,4012,210,6179,46,3111,-4921,-7471,-711,115,-6145,114,-6321,1125,2536
153,11.76269284472565,9,-1241,5418,-853,4282,2748,-5305,-5383,3102,-4411,4158,53,-2735,72,-7565,-186,4521
154,11.833944092937527,-13,2183,-6866,-4452,7476,-1907,-5743,-2924,2730,7667,-2396,98,3765,71,2294,-1335,-7212
155,11.908119203966908,-78,-470,-1491,-2620,-3593,-941,1147,-7934,-6261,-1214,4520,46,6501,-1,730,4475,-715
156,11.98121363614009,-63,4729,-2228,-202,6337,-6481,5253,-2727,-6787,-2676,-6103,107,4729,8,-7241,5319,-1042
157,12.049363973237481,122,7525,7804,-4143,6454,-2961,1277,-6605,2480,6221,7233,116,2370,-19,-2388,-4367,-179
158,12.11597860880238,75,-620,-1171,-7136,4108,759,-8074,6520,5070,-6726,-6141,85,534,83,2550,5551,-4617
159,12.185338348276238,94,3892,2760,1195,357,-1441,-141,-5671,-6104,7039,5813,33,4783,52,1987,342,3253
160,12.254254184048975,-68,4114,708,-4405,1059,145,836,2548,5284,5799,-2594,53,1343,38,3523,8074,-143
161,12.330897707566676,-52,-7282,4962,-5983,6938,8152,-3465,755,-1347,7264,5284,38,-6273,38,-3761,3903,7442
162,12.398787176400402,-89,-1849,1439,-966,-6072,-2286,996,-7037,2746,-5418,-3893,246,2000,-33,-2924,3179,5712
163,12.476344166493824,97,933,-2143,-5604,-2757,-2839,3990,2747,1492,2941,-4418,17,6978,146,6393,-7157,-4198
164,12.551324547917437,36,-4025,-4162,2112,4220,-5659,-7455,4037,4302,-5655,-6006,119,1261,72,3801,-4244,79
165,12.617857929432997,-57,2948,-7018,6172,-7292,3968,865,3625,-1930,-5654,7649,108,-2211,24,4813,6499,-6532
166,12.693493902738902,-37,5917,1273,-906,249,-6067,6402,-1610,1561,2663,-5084,125,-4032,-58,-2690,60,1857
167,12.765172803842034,150,4825,7852,2774,-4498,79,5024,1485,5778,2795,-4598,235,2189,89,5421,1182,4622
168,12.8357693154774,-26,7971,8157,7507,1198,139,1254,-62,1866,-5152,7117,35,3104,95,2156,-7001,-2528
169,12.901517953937507,-23,1594,-3565,-3358,-8142,-3892,-1416,-2112,-68,7411,6724,55,188,-49,6462,6265,2183
170,12.978702886015537,23,-4530,-7387,7769,-5381,-2783,-2739,-2579,4348,-3192,2973,108,729,-66,2654,-2369,2189
171,13.046825425674996,143,-5294,-3909,-6374,-5347,6671,-3927,-7055,-6195,6757,6951,253,-3934,-106,16,-7666,-935
172,13.11880539441357,-13,6987,6191,-4664,-4498,7932,8176,3554,-3040,-3271,-5568,117,-811,42,5109,-6866,5346
173,13.187719519574742,40,2262,-5394,1650,-5289,-4548,1786,7329,-57,6015,-2754,92,-421,26,6222,-752,-5720
174,13.260644173550096,-54,2883,-1849,7853,-7308,1929,380,-2979,-5105,-3199,-1343,122,-4177,31,-6273,4016,-3407
175,13.325434869533794,97,995,4601,-4251,-6581,3654,1524,-5989,-1296,-4813,-4605,254,-7748,73,6353,412,5385
176,13.39349112299511,56,-7887,6910,-2821,-7295,5129,-2846,-2292,-3060,-3468,-2711,57,-6712,-54,-6533,2494,-4156
177,13.46881833091353,124,6091,871,-4821,2711,-3921,6910,5978,14,3066,8006,90,528,-3,-2296,-2219,-1793
178,13.544477397475564,-3,-612,-4231,-6282,6423,3923,7928,5559,983,3311,3368,27,-4672,-6,4721,-1883,-6468
179,13.610441145339973,94,-1245,5116,2057,1497,-4474,7266,420,1812,-4687,-3882,226,-4849,-7,4142,-3118,-3574
180,13.684993446219442,-29,-4331,5003,1445,503,-7922,-5869,4929,6390,-4636,-1597,243,2184,44,6565,5116,-3350
181,13.752773435913006,-33,6579,-3780,-2327,-1184,2918,7005,4853,5516,7191,2702,58,-4038,5,-5346,6599,2929
182,13.831039046847236,-72,-7267,-2341,-5708,-7462,-4198,-1055,4368,-5568,3852,3377,38,-2033,-79,-708,4517,-4642
183,13.900054953396527,134,1087,-2674,-4816,-6358,2772,-658,5356,4875,-7664,2483,254,-7295,74,-5718,2806,-5380
184,13.97490575599409,114,5270,2947,-3215,1775,2179,-4221,-926,-4626,7816,1775,228,7574,-86,-8102,7627,-4121
185,14.053513916894214,-33,30,-5315,-3507,-6872,2415,6458,5108,5354,6675,4691,120,6089,86,-845,-1292,-796
186,14.129689160495992,-69,5487,6829,8131,-8036,7521,5833,4131,-1917,-3079,-2368,29,3199,-84,-4004,1186,6217
187,14.197914764502244,61,277,-3290,6453,-5083,-4089,6066,-2894,-7271,1951,-916,116,-5670,80,1063,-1219,-7680
188,14.271938914061014,-75,6675,5969,-7862,6924,-7811,-4379,-3305,6640,4564,-6382,62,-6463,-43,-3562,-3907,5563
189,14.339571363507096,114,-2226,4763,5288,-1538,-6019,-2424,-2749,-3672,-7615,-1244,238,-6977,-94,-1207,4300,-5102
190,14.412097872640693,7,-6014,-6736,-2199,-6448,6275,3038,7571,-2272,-1157,3754,47,4918,117,-6007,1116,3387
191,14.482264593120348,51,-1821,-4825,-6181,3895,-1952,-3834,7980,2787,-4321,2897,62,1077,-84,6593,-2783,-3238
192,14.553381985977262,-46,-4448,-2263,3208,5098,-196,-6861,5670,-5408,1398,-6666,224,-5741,90,1766,-2716,5185
193,14.627040064661117,91,3894,3248,-3404,-7071,4459,3779,-5686,2132,3647,1520,253,6018,-13,7882,7609,5733
194,14.699079049498684,98,-4708,2373,-4391,4700,4005,-427,-1342,-3427,-1131,-6169,35,4788,-65,7365,-1136,2767
195,14.766110646632555,-52,5141,-4391,2027,6004,-7497,-5084,-1078,2442,8012,5046,23,2912,65,365,-3771,-4177
196,14.837339229241195,31,-4180,-2003,7096,-5230,-5985,-1444,6096,-7711,-5651,1267,119,2649,90,-2234,-4172,-1153
197,14.906332042534357,88,-2708,-1439,2989,410,-3362,-5422,-7049,-1131,-427,3999,116,-3433,-1,4117,-4142,8182
198,14.978129403488365,9,6929,3983,-4969,-3480,400,-7127,7476,-4132,5624,3233,108,-3414,-106,3872,3830,-2184
199,15.048959413602356,145,-2634,1267,-5802,7067,-7136,3142,2878,-4460,-5458,-586,34,-1574,107,1246,-5729,-2491
200,15.124334090991706,-78,-5941,2469,-7295,4391,4717,-8038,4166,292,2653,-6277,111,2537,-2,-2595,-747,-2845
201,15.196929452240795,72,4929,-7800,1508,1618,7725,-2875,-3398,1297,5186,-7113,16,2046,82,667,-6432,-4635
202,15.268123822618135,41,6560,-6948,-7805,-1704,3789,7061,6092,-3361,4029,605,237,2368,-51,4008,-5436,-1998
203,15.343132856785461,-91,3291,-5916,-4625,1527,729,-2720,6271,-4620,516,3632,243,-5462,-102,5639,99,6897
204,15.418617440967864,-35,3410,7165,-7718,-4957,1269,-629,-295,7097,4780,3873,28,6579,-34,-5019,7458,2369
205,15.486987163998469,90,-6607,-8014,1778,-2102,6058,1010,2767,913,-4529,-3183,43,-6322,-11,-175,-19,588
206,15.553816481314776,62,4711,-7402,6052,-1259,7401,-7475,-2545,-3321,6956,-1779,236,3026,-73,7438,-5001,2137
207,15.626733437538087,-38,3011,4120,5664,6200,1905,-5614,-8098,7124,5903,-6929,227,2008,-95,-6058,-6138,-2550
208,15.708236380859113,105,1951,7558,4189,-2991,3699,7752,3024,4897,-6965,-4764,87,-4554,142,-3842,4640,-6472
209,15.774939540572499,90,-6208,-5549,584,-4911,2909,781,-4492,6247,1063,1499,83,324,74,1219,1817,-5379
210,15.849067609783843,-97,-5487,4176,3538,-5486,-8097,6792,-3149,4105,3250,-74,225,1520,59,8121,2262,115
211,15.915642045976963,-79,-3800,1650,1642,-2695,8009,-1047,-357,-7813,-5729,-4785,25,6395,95,-3961,17,6743
212,15.988018448945729,44,-6213,4206,-2613,2255,5646,-1690,6340,-3695,-1646,3634,103,-3658,88,-6553,3592,523
213,16.053889396132735,30,-2118,1856,-183,7452,-3887,573,-6267,-4699,4668,-6349,105,-6235,116,5240,-2350,-1176
214,16.13004026351971,-41,-3515,-4011,-3591,-6183,265,-1002,6500,-5612,-1590,4853,103,7721,-101,2075,-2568,5072
