Counter:,Time:,Y:,F3:,F4:,P7:,FC6:,F7:,F8:,T7:,P8:,FC5:,AF4:,Unknown:,T8:,X:,O2:,O1:,AF3:
49,5.208654411560313,-35,1236,-392,2122,-6314,672,-2677,-7084,-3478,2461,-1902,17,-651,-21,-977,-59,863
50,5.283245628852885,74,-5546,-4336,7791,-7625,-2853,-3551,-6194,53,75,-7094,113,1166,-100,-6524,5674,-4935
51,5.3550352920548505,44,5106,4678,-6589,-4138,-3302,7382,1819,1594,-1814,-2827,38,2339,99,7591,1760,-4778
52,5.425702794070165,115,-3319,5578,4633,-6536,6291,7205,-3520,4302,-2073,340,50,-1072,74,1281,1115,4077
53,5.493186847962982,-71,2841,-6682,2973,3475,-5735,-2159,3246,1156,-4617,-5789,87,3329,-63,4751,4090,4308
54,5.566444215887732,-90,-6742,-5805,7780,-1397,5561,7544,-1708,-4951,-1258,4327,255,-4410,45,-3298,-1219,-4697
55,5.632024786761577,70,383,-7854,-7171,7,7303,6075,-5477,-2257,-1928,-7716,44,1696,23,-904,6425,144
56,5.707633817935335,-4,4924,1309,7489,4948,-5318,3160,-1665,-5324,5721,-5766,118,-7666,-81,-6235,-1421,6620
57,5.7753825889678385,52,5212,-2973,1958,-8183,492,7497,6452,-2599,-5077,1841,124,-3062,-44,1789,4436,6989
58,5.849069320395408,61,869,1627,-1933,-6616,-2071,-116,-1248,-864,-1534,6239,32,6885,122,7837,-6901,-8081
59,5.915364071597647,-47,-89,-3860,-1871,7823,6775,3192,6871,-622,-3381,2170,243,-5572,-7,-3724,-1472,3107
60,5.984862370608272,-52,-6297,6254,-4739,-399,-5604,-1148,-5637,-1689,3905,-1240,63,7349,64,1321,-372,2284
61,6.0574735550143375,-82,-3016,-3184,-3900,-6658,6709,-5274,-794,3729,-4579,-6514,41,2023,-42,6123,-1899,-4494
62,6.124051412430586,-77,5697,5656,7966,2844,6884,4643,6749,5153,-5628,-7138,115,-6390,78,-6006,1713,-27
63,6.197360098702287,-75,1629,-4545,-1568,2116,-692,-4670,-7009,-962,8136,6703,248,-2972,107,1958,3651,7679
64,6.263994406300182,-48,-4124,-5041,-671,-2080,-1090,4709,-789,-7455,-3299,-146,123,6821,87,-5478,-7878,-4433
65,6.340199585604348,57,515,2871,-808,1410,5777,3180,1319,8098,2501,-1735,224,5592,-60,-1647,2286,2718
66,6.407904736041944,-71,6910,8005,-3957,4264,6066,6152,-1453,-3720,-3100,5764,252,3491,-67,-371,7742,-6962
67,6.483805426487537,61,4412,5613,-4901,-2953,2330,4636,-8122,-8093,-2464,5142,116,4409,-34,-1289,-2216,5853
68,6.551641866362748,-27,-3604,611,7531,-5392,5652,-5396,-7195,7734,4755,-3210,27,-6953,-77,6731,-6557,-456
69,6.6225415838980135,79,2254,-4236,646,5680,-2119,3851,2913,7934,-5679,1556,225,3251,8,3480,-2243,4026
70,6.68834111305218,131,7071,-7966,6271,-7978,2757,-1441,7721,-9,1651,-1098,228,1797,84,-1486,7377,3384
71,6.755006211658245,80,6770,1457,3550,-2918,3335,2984,-4619,1249,6532,-5921,240,7346,-53,858,-224,1432
72,6.830598992022136,121,4846,5004,-7000,-5492,2861,6815,5885,4897,-1508,89,228,2562,-17,-4958,6437,-1838
73,6.904978948786428,86,7797,947,-7935,4589,-7794,3502,-8129,168,5992,-6990,37,2360,80,-5260,-2049,-30
74,6.974886511613984,103,-328,5714,2246,5977,-4255,-3281,1092,5336,5336,3758,122,-4096,-23,-2860,-4734,6703
75,7.051154983546055,82,3802,-6539,2662,6826,401,-3879,-4701,-2919,-5325,4223,41,6769,-3,1219,3716,6704
76,7.127362301114677,100,1222,-1252,-2225,8117,-6828,-1526,-4864,-215,4809,3349,233,-3418,-83,3441,7318,1805
77,7.195045641254819,-19,7486,4686,4980,4179,6,5655,1842,-5777,7050,8105,22,-5888,73,212,-3007,-5047
78,7.271031006972881,-72,4042,7795,-2725,1948,-1229,-115,5374,-5853,4844,6991,44,-6489,103,1316,-2813,-1052
79,7.346312028379046,-99,-3825,8050,2547,-7725,831,6149,-1718,5514,376,-4824,26,-4972,-87,-1278,643,4638
80,7.412574705614441,27,-6833,-5969,-4490,5894,4141,-6364,5125,-1166,5037,-4029,46,-3870,27,579,-7709,5890
81,7.481807432179597,108,-1264,-834,-6592,4756,1670,-5159,6448,-1040,-1175,4523,127,5373,114,2161,6971,3856
82,7.5552221763683285,138,-5270,-1299,7821,-5890,515,993,-1723,2094,2321,414,58,-7934,-34,-3274,-4669,2759
83,7.622558690013664,-24,3383,6293,2549,6921,-1576,6908,-8034,1613,-853,5469,98,-2361,-94,7858,3760,-4547
84,7.699649110802726,-84,-2432,-7525,-3965,3487,1431,-5969,-495,-6796,6129,2262,116,5346,15,292,8022,983
85,7.773707472592795,0,6059,-3811,202,3374,2933,-5939,-1662,-3400,4023,5419,89,5490,-64,4746,6775,-1535
