Counter:,Time:,Y:,F3:,F4:,P7:,FC6:,F7:,F8:,T7:,P8:,FC5:,AF4:,Unknown:,T8:,X:,O2:,O1:,AF3:
78,6.036478363971099,109,7622,-7143,-2080,-4742,582,-1444,6320,3989,4693,5201,108,-7727,40,6693,-2673,-1849
79,6.107482428811831,125,6033,-3939,8088,3242,-1524,5035,725,-5921,3029,-4933,252,-6790,-23,5999,2900,73
80,6.179272947319578,77,-7074,8163,4650,5706,-1443,-4033,7752,-5958,5653,-7929,234,811,-70,635,6243,40
81,6.248085718745523,-104,-2446,2039,-7775,3859,1069,1767,-2172,966,-7313,6621,229,-3287,-5,-7705,4175,5861
82,6.313393874727638,68,5350,-7356,7219,-1112,-5390,-6040,857,5788,7983,-6780,117,4103,-56,3977,1913,4175
83,6.386347609099598,69,2664,7852,5370,6106,-5298,-2584,-5563,-6423,6960,-1914,52,4042,-92,5914,-4553,897
84,6.455317329136633,145,95,4848,-4007,4610,-6505,-833,-46,4682,-3206,4382,35,-2791,1,-8065,-7455,-2226
85,6.530903267054263,150,-6815,5351,-5570,8147,409,-6141,-7834,-314,7620,7508,38,-6846,42,-5785,-4230,-1438
86,6.600558514675978,-105,-3846,4337,1014,7504,-2046,-6817,7246,-3046,3584,4876,253,1119,105,-5511,891,1569
87,6.673067917693925,142,-7764,4695,4927,-2422,-588,397,1812,-5739,4761,4402,34,-7508,-27,425,4331,-4310
88,6.7519579018493845,-60,355,581,-1409,8071,6395,4260,-5853,1476,2736,-6812,238,2105,87,2200,-30,4902
89,6.821146152513851,-29,-5991,-613,-2767,5226,1126,4218,2588,1117,-4719,2982,82,-2168,57,4976,-6986,-1856
90,6.897317974892498,120,3071,-3671,1373,-6425,-4130,6900,-6903,-2150,-1003,6650,24,-3266,14,2667,-3005,1417
91,6.971426799723736,-65,5328,762,2972,3222,6959,-5615,-1376,7428,-1972,-4395,238,6991,128,6939,-2288,3816
92,7.037642862793985,38,-491,500,-6390,208,4362,4059,518,3263,5694,2563,82,3161,-106,7190,2794,6992
93,7.110300661365196,-66,5734,7477,4903,-2443,2842,-3193,-3878,3092,-4432,5216,40,-6914,-16,-5242,3889,8077
94,7.178502744462429,-94,1376,33,-6666,-6493,6724,-3858,-3613,6794,-714,-103,123,3443,-2,-5135,3471,-852
95,7.2462451007015645,128,4730,-7998,-7412,-7827,5281,4485,7317,-3406,6364,5937,95,-6445,-25,-907,6169,-5813
96,7.318453436084068,47,799,-149,-4294,3663,-4724,1889,507,4771,1860,5511,224,6504,136,1528,1153,8
97,7.393949566894534,30,-4593,6518,-2878,6975,22,4979,-4970,-2330,7530,-5906,105,4194,-101,-5299,-3270,-6357
98,7.462453145280102,20,-6128,4080,7712,7139,-5457,-1077,4394,-888,6135,3132,103,4622,39,1796,2201,-560
99,7.531347170755384,-70,-178,1227,2118,370,-489,4537,-1354,-3645,5778,3502,19,-7707,-82,-6724,-3014,-3350
100,7.604318438895886,-105,-6591,-3899,-6741,56,1139,-5219,2272,3412,1998,-1707,38,4874,138,-2303,-3015,2798
101,7.67327105281727,-68,3121,-7178,1296,3440,2921,-236,7374,1213,1842,7453,39,-6559,36,-1326,2148,2715
102,7.752686194723191,119,-2565,3003,-290,2601,-668,-914,4525,6301,2862,-6902,92,2376,-25,1361,-6369,7331
103,7.823316063284075,113,7310,-5613,-422,1271,-5321,7483,3658,6526,-148,-827,254,297,110,4054,7245,1774
104,7.898064229187738,27,766,5048,-3472,550,-5863,-4196,6199,-7397,-200,-1385,39,5841,105,2867,-2022,4213
105,7.9671468495880635,-46,-3066,-570,-3491,7044,-2007,-414,-3142,8129,2502,60,234,-6157,-50,-879,5143,6850
106,8.036690479805161,37,6582,-3916,6586,6334,-1709,-1263,-3696,-7564,-6950,-2420,250,3954,-60,-5345,-7057,849
107,8.107456341985465,11,3345,1151,-4867,-6209,-7841,4178,6972,1579,2719,3270,47,-3431,51,650,-6480,3583
108,8.17973010826033,34,4090,5132,-4934,1595,-1605,-873,4543,5168,4679,3676,58,-422,127,-317,6805,344
109,8.24925791532045,28,-3936,6591,-7929,6646,-2557,-4611,-2217,-337,7443,-4160,103,3108,-84,4527,1682,4306
110,8.31959313103926,-56,5707,556,1584,-575,3441,2330,-6372,-1921,3493,314,31,1031,-74,-5416,-4995,-6100
111,8.390062202113032,-2,6420,7820,2557,5169,-6984,3050,-767,2346,-1903,-1870,95,1577,-101,-1019,2690,6915
112,8.456364223414424,-34,-6855,-1177,5081,7931,-6380,4266,-1457,6027,-3817,3418,241,-955,131,-1063,-6765,-778
113,8.53073562712089,-52,6222,5708,-5241,-1970,1384,2935,4908,-2752,-1471,-1907,46,1010,2,8012,-6884,-7387
114,8.598256031509464,36,-3914,-7531,-7333,-207,-4235,1340,5372,-5779,-4725,839,28,6730,52,6085,8000,5821
115,8.674337191475168,3,-1235,4166,2623,-2513,7453,3940,7437,5127,-7707,997,105,2006,50,7403,1916,-755
116,8.747266121979434,46,-7677,5299,5006,-5101,-2472,4087,-1525,7679,4028,3207,46,4067,-70,-2629,7992,892
117,8.815989513951106,89,-6068,-7968,-391,-4223,1975,2,-1849,-5865,-2766,-6519,83,-388,35,-5145,6073,3353
118,8.884922455839494,-16,7420,5351,1153,-294,6602,5242,4241,3331,-554,-4254,60,6097,3,-1538,2959,-1815
119,8.958422302953585,23,-7307,-6640,-4237,-4041,-4972,-6571,3128,4651,7212,2083,239,621,99,5813,4722,6321
120,9.02328698288747,14,-1209,-1985,4455,-7001,7442,-6831,1889,1682,-5226,-2793,105,-717,126,5747,-6247,-5496
121,9.097961164840946,81,-4393,-7977,7072,-4438,3915,-1457,2611,-4352,4370,4983,19,841,50,-5401,-1106,4623
122,9.16577151788979,42,5979,254,-7056,6579,-1655,7973,-2832,-4075,-8030,1268,225,667,138,1087,5955,-402
123,9.23814963147012,-80,5439,-6848,-4070,-7548,211,-572,-4098,-1822,-2653,2272,96,-7279,-14,4105,817,5025
124,9.30538179780999,-101,-4950,-7475,-4203,1799,963,-3805,-6832,-7042,-5264,3212,57,-1863,86,-3952,3237,-1925
125,9.383882190181517,-3,-948,2574,-1277,-6502,3234,-1455,5390,4332,460,2975,255,7687,125,94,-7362,-16
126,9.461114164077586,76,-4796,2863,-1058,4205,4547,-1961,-946,7149,-4400,-4525,23,5756,-36,-591,-1328,5441
127,9.528765857903775,145,-3398,-7754,6520,-2648,4188,6062,-370,8128,-910,-7323,234,-1413,36,2450,680,-255
128,9.602390579662112,-81,-4455,3942,-7065,2068,4397,7010,-7408,-2108,7587,7879,114,5985,70,4538,-5678,5793
129,9.671318389715804,-35,6954,-3821,3687,-5191,7332,-5441,-689,-4910,6717,-5638,124,250,-57,-3477,-3382,3522
